id_siswa,nama,nrp,id_mapel,score
1148,Matthew James,03200000000001,1,6.0
1148,Matthew James,03200000000001,2,3.0
1148,Matthew James,03200000000001,3,5.0
1148,Matthew James,03200000000001,4,5.0
1148,Matthew James,03200000000001,5,5.0
1148,Matthew James,03200000000001,6,5.0
1148,Matthew James,03200000000001,7,7.0
1149,Jennifer Hudson,03200000000002,1,5.0
1149,Jennifer Hudson,03200000000002,2,5.0
1149,Jennifer Hudson,03200000000002,3,3.0
1149,Jennifer Hudson,03200000000002,4,5.0
1149,Jennifer Hudson,03200000000002,5,4.0
1149,Jennifer Hudson,03200000000002,6,8.0
1149,Jennifer Hudson,03200000000002,7,7.0
1150,Jason Boone,03200000000003,1,4.0
1150,Jason Boone,03200000000003,2,5.0
1150,Jason Boone,03200000000003,3,4.0
1150,Jason Boone,03200000000003,4,6.0
1150,Jason Boone,03200000000003,5,6.0
1150,Jason Boone,03200000000003,6,4.0
1150,Jason Boone,03200000000003,7,6.0
1151,Autumn King,03200000000004,1,3.0
1151,Autumn King,03200000000004,2,5.0
1151,Autumn King,03200000000004,3,5.0
1151,Autumn King,03200000000004,4,9.0
1151,Autumn King,03200000000004,5,7.0
1151,Autumn King,03200000000004,6,2.0
1151,Autumn King,03200000000004,7,3.0
1152,Vicki Gardner,03200000000005,1,3.0
1152,Vicki Gardner,03200000000005,2,3.0
1152,Vicki Gardner,03200000000005,3,6.0
1152,Vicki Gardner,03200000000005,4,4.0
1152,Vicki Gardner,03200000000005,5,4.0
1152,Vicki Gardner,03200000000005,6,6.0
1152,Vicki Gardner,03200000000005,7,3.0
1153,Tonya Hines,03200000000006,1,5.0
1153,Tonya Hines,03200000000006,2,6.0
1153,Tonya Hines,03200000000006,3,6.0
1153,Tonya Hines,03200000000006,4,4.0
1153,Tonya Hines,03200000000006,5,5.0
1153,Tonya Hines,03200000000006,6,7.0
1153,Tonya Hines,03200000000006,7,5.0
1154,Vanessa Peters,03200000000007,1,3.0
1154,Vanessa Peters,03200000000007,2,4.0
1154,Vanessa Peters,03200000000007,3,6.0
1154,Vanessa Peters,03200000000007,4,10.0
1154,Vanessa Peters,03200000000007,5,5.0
1154,Vanessa Peters,03200000000007,6,4.0
1154,Vanessa Peters,03200000000007,7,1.0
1155,Randy Lucas,03200000000008,1,7.0
1155,Randy Lucas,03200000000008,2,4.0
1155,Randy Lucas,03200000000008,3,7.0
1155,Randy Lucas,03200000000008,4,5.0
1155,Randy Lucas,03200000000008,5,6.0
1155,Randy Lucas,03200000000008,6,4.0
1155,Randy Lucas,03200000000008,7,4.0
1156,Bethany Bean,03200000000009,1,5.0
1156,Bethany Bean,03200000000009,2,4.0
1156,Bethany Bean,03200000000009,3,5.0
1156,Bethany Bean,03200000000009,4,3.0
1156,Bethany Bean,03200000000009,5,10.0
1156,Bethany Bean,03200000000009,6,4.0
1156,Bethany Bean,03200000000009,7,7.0
1157,Keith Knight,03200000000010,1,4.0
1157,Keith Knight,03200000000010,2,7.0
