id_siswa,nama,nrp,id_mapel,score
1259,Abigail Bradley,03500000000001,1,7.0
1259,Abigail Bradley,03500000000001,2,5.0
1259,Abigail Bradley,03500000000001,3,5.0
1259,Abigail Bradley,03500000000001,4,2.0
1259,Abigail Bradley,03500000000001,5,9.0
1259,Abigail Bradley,03500000000001,6,5.0
1259,Abigail Bradley,03500000000001,7,6.0
1260,Timothy Wilkerson,03500000000002,1,8.0
1260,Timothy Wilkerson,03500000000002,2,4.0
1260,Timothy Wilkerson,03500000000002,3,2.0
1260,Timothy Wilkerson,03500000000002,4,5.0
1260,Timothy Wilkerson,03500000000002,5,2.0
1260,Timothy Wilkerson,03500000000002,6,6.0
1260,Timothy Wilkerson,03500000000002,7,5.0
1261,Desiree Gardner,03500000000003,1,2.0
1261,Desiree Gardner,03500000000003,2,4.0
1261,Desiree Gardner,03500000000003,3,9.0
1261,Desiree Gardner,03500000000003,4,4.0
1261,Desiree Gardner,03500000000003,5,7.0
1261,Desiree Gardner,03500000000003,6,6.0
1261,Desiree Gardner,03500000000003,7,5.0
1262,Jack David,03500000000004,1,7.0
1262,Jack David,03500000000004,2,3.0
1262,Jack David,03500000000004,3,5.0
1262,Jack David,03500000000004,4,3.0
1262,Jack David,03500000000004,5,6.0
1262,Jack David,03500000000004,6,8.0
1262,Jack David,03500000000004,7,9.0
1263,Jill Chung,03500000000005,1,7.0
1263,Jill Chung,03500000000005,2,3.0
1263,Jill Chung,03500000000005,3,12.0
1263,Jill Chung,03500000000005,4,3.0
1263,Jill Chung,03500000000005,5,3.0
1263,Jill Chung,03500000000005,6,5.0
1263,Jill Chung,03500000000005,7,4.0
1264,Steven Johnson,03500000000006,1,1.0
1264,Steven Johnson,03500000000006,2,8.0
1264,Steven Johnson,03500000000006,3,5.0
1264,Steven Johnson,03500000000006,4,4.0
1264,Steven Johnson,03500000000006,5,8.0
1264,Steven Johnson,03500000000006,6,2.0
1264,Steven Johnson,03500000000006,7,5.0
1265,Donna Kent,03500000000007,1,3.0
1265,Donna Kent,03500000000007,2,4.0
1265,Donna Kent,03500000000007,3,5.0
1265,Donna Kent,03500000000007,4,7.0
1265,Donna Kent,03500000000007,5,5.0
1265,Donna Kent,03500000000007,6,7.0
1265,Donna Kent,03500000000007,7,7.0
1266,Daniel Keller PhD,03500000000008,1,9.0
1266,Daniel Keller PhD,03500000000008,2,3.0
1266,Daniel Keller PhD,03500000000008,3,7.0
1266,Daniel Keller PhD,03500000000008,4,6.0
1266,Daniel Keller PhD,03500000000008,5,5.0
1266,Daniel Keller PhD,03500000000008,6,8.0
1266,Daniel Keller PhD,03500000000008,7,5.0
1267,Bethany Vazquez,03500000000009,1,5.0
1267,Bethany Vazquez,03500000000009,2,8.0
1267,Bethany Vazquez,03500000000009,3,4.0
1267,Bethany Vazquez,03500000000009,4,3.0
1267,Bethany Vazquez,03500000000009,5,3.0
1267,Bethany Vazquez,03500000000009,6,6.0
1267,Bethany Vazquez,03500000000009,7,3.0
1268,Anthony Davidson,03500000000010,1,4.0
1268,Anthony Davidson,03500000000010,2,5.0
1268,Anthony Davidson,03500000000010,3,6.0
1268,Anthony Davidson,03500000000010,4,6.0
1268,Anthony Davidson,03500000000010,5,5.0
1268,Anthony Davidson,03500000000010,6,5.0
1268,Anthony Davidson,03500000000010,7,2.0
1269,Luis Estes,03500000000011,1,5.0
1269,Luis Estes,03500000000011,2,1.0
1269,Luis Estes,03500000000011,3,5.0
1269,Luis Estes,03500000000011,4,6.0
1269,Luis Estes,03500000000011,5,3.0
1269,Luis Estes,03500000000011,6,3.0
1269,Luis Estes,03500000000011,7,7.0
1270,Brandon Jones,03500000000012,1,4.0
1270,Brandon Jones,03500000000012,2,5.0
1270,Brandon Jones,03500000000012,3,4.0
1270,Brandon Jones,03500000000012,4,3.0
1270,Brandon Jones,03500000000012,5,7.0
1270,Brandon Jones,03500000000012,6,3.0
1270,Brandon Jones,03500000000012,7,7.0
1271,Ashley King,03500000000013,1,4.0
1271,Ashley King,03500000000013,2,9.0
1271,Ashley King,03500000000013,3,3.0
1271,Ashley King,03500000000013,4,5.0
1271,Ashley King,03500000000013,5,6.0
1271,Ashley King,03500000000013,6,6.0
1271,Ashley King,03500000000013,7,4.0
1272,Diana Daniel,03500000000014,1,5.0
1272,Diana Daniel,03500000000014,2,4.0
1272,Diana Daniel,03500000000014,3,7.0
1272,Diana Daniel,03500000000014,4,6.0
1272,Diana Daniel,03500000000014,5,2.0
1272,Diana Daniel,03500000000014,6,5.0
1272,Diana Daniel,03500000000014,7,6.0
1273,Mary Brown,03500000000015,1,3.0
1273,Mary Brown,03500000000015,2,5.0
1273,Mary Brown,03500000000015,3,9.0
1273,Mary Brown,03500000000015,4,6.0
1273,Mary Brown,03500000000015,5,4.0
1273,Mary Brown,03500000000015,6,5.0
1273,Mary Brown,03500000000015,7,5.0
1274,Marco Montgomery,03500000000016,1,1.0
1274,Marco Montgomery,03500000000016,2,3.0
1274,Marco Montgomery,03500000000016,3,3.0
1274,Marco Montgomery,03500000000016,4,7.0
1274,Marco Montgomery,03500000000016,5,10.0
1274,Marco Montgomery,03500000000016,6,5.0
1274,Marco Montgomery,03500000000016,7,4.0
1275,Lee Lee,03500000000017,1,6.0
1275,Lee Lee,03500000000017,2,5.0
1275,Lee Lee,03500000000017,3,6.0
1275,Lee Lee,03500000000017,4,3.0
1275,Lee Lee,03500000000017,5,6.0
1275,Lee Lee,03500000000017,6,3.0
1275,Lee Lee,03500000000017,7,5.0
1276,Jennifer Garcia,03500000000018,1,7.0
1276,Jennifer Garcia,03500000000018,2,5.0
1276,Jennifer Garcia,03500000000018,3,6.0
1276,Jennifer Garcia,03500000000018,4,4.0
1276,Jennifer Garcia,03500000000018,5,5.0
1276,Jennifer Garcia,03500000000018,6,4.0
1276,Jennifer Garcia,03500000000018,7,5.0
1277,Denise Ellis MD,03500000000019,1,3.0
1277,Denise Ellis MD,03500000000019,2,5.0
1277,Denise Ellis MD,03500000000019,3,4.0
1277,Denise Ellis MD,03500000000019,4,3.0
1277,Denise Ellis MD,03500000000019,5,1.0
1277,Denise Ellis MD,03500000000019,6,2.0
1277,Denise Ellis MD,03500000000019,7,7.0
1278,Robert Kelly,03500000000020,1,3.0
1278,Robert Kelly,03500000000020,2,8.0
1278,Robert Kelly,03500000000020,3,4.0
1278,Robert Kelly,03500000000020,4,7.0
1278,Robert Kelly,03500000000020,5,5.0
1278,Robert Kelly,03500000000020,6,7.0
1278,Robert Kelly,03500000000020,7,4.0
1279,Ryan Johnson,03500000000021,1,5.0
1279,Ryan Johnson,03500000000021,2,3.0
1279,Ryan Johnson,03500000000021,3,4.0
1279,Ryan Johnson,03500000000021,4,7.0
1279,Ryan Johnson,03500000000021,5,13.0
1279,Ryan Johnson,03500000000021,6,4.0
1279,Ryan Johnson,03500000000021,7,3.0
1280,Marcus Foster,03500000000022,1,6.0
1280,Marcus Foster,03500000000022,2,7.0
1280,Marcus Foster,03500000000022,3,6.0
1280,Marcus Foster,03500000000022,4,4.0
1280,Marcus Foster,03500000000022,5,3.0
1280,Marcus Foster,03500000000022,6,5.0
1280,Marcus Foster,03500000000022,7,8.0
1281,Nicole Dominguez,03500000000023,1,5.0
1281,Nicole Dominguez,03500000000023,2,2.0
1281,Nicole Dominguez,03500000000023,3,4.0
1281,Nicole Dominguez,03500000000023,4,4.0
1281,Nicole Dominguez,03500000000023,5,4.0
1281,Nicole Dominguez,03500000000023,6,3.0
1281,Nicole Dominguez,03500000000023,7,7.0
1282,Carlos Evans,03500000000024,1,7.0
1282,Carlos Evans,03500000000024,2,7.0
1282,Carlos Evans,03500000000024,3,5.0
1282,Carlos Evans,03500000000024,4,5.0
1282,Carlos Evans,03500000000024,5,5.0
1282,Carlos Evans,03500000000024,6,4.0
1282,Carlos Evans,03500000000024,7,7.0
1283,Ryan Short,03500000000025,1,5.0
1283,Ryan Short,03500000000025,2,4.0
1283,Ryan Short,03500000000025,3,4.0
1283,Ryan Short,03500000000025,4,7.0
1283,Ryan Short,03500000000025,5,4.0
1283,Ryan Short,03500000000025,6,5.0
1283,Ryan Short,03500000000025,7,1.0
1284,Daniel Walker,03500000000026,1,7.0
1284,Daniel Walker,03500000000026,2,4.0
1284,Daniel Walker,03500000000026,3,6.0
1284,Daniel Walker,03500000000026,4,8.0
1284,Daniel Walker,03500000000026,5,5.0
1284,Daniel Walker,03500000000026,6,7.0
1284,Daniel Walker,03500000000026,7,8.0
1285,Brandon Mcmahon,03500000000027,1,4.0
1285,Brandon Mcmahon,03500000000027,2,4.0
1285,Brandon Mcmahon,03500000000027,3,2.0
1285,Brandon Mcmahon,03500000000027,4,2.0
1285,Brandon Mcmahon,03500000000027,5,7.0
1285,Brandon Mcmahon,03500000000027,6,5.0
1285,Brandon Mcmahon,03500000000027,7,4.0
1286,Rebecca Caldwell,03500000000028,1,5.0
1286,Rebecca Caldwell,03500000000028,2,6.0
1286,Rebecca Caldwell,03500000000028,3,1.0
