id_siswa,nama,nrp,id_mapel,score
1074,Kristin Brown,03000000000001,1,4.0
1074,Kristin Brown,03000000000001,2,6.0
1074,Kristin Brown,03000000000001,3,7.0
1074,Kristin Brown,03000000000001,4,4.0
1074,Kristin Brown,03000000000001,5,6.0
1074,Kristin Brown,03000000000001,6,6.0
1074,Kristin Brown,03000000000001,7,7.0
1075,Jennifer Morris,03000000000002,1,7.0
1075,Jennifer Morris,03000000000002,2,6.0
1075,Jennifer Morris,03000000000002,3,4.0
1075,Jennifer Morris,03000000000002,4,3.0
1075,Jennifer Morris,03000000000002,5,4.0
1075,Jennifer Morris,03000000000002,6,7.0
1075,Jennifer Morris,03000000000002,7,4.0
1076,Adam Walker,03000000000003,1,2.0
1076,Adam Walker,03000000000003,2,4.0
1076,Adam Walker,03000000000003,3,8.0
1076,Adam Walker,03000000000003,4,6.0
1076,Adam Walker,03000000000003,5,6.0
1076,Adam Walker,03000000000003,6,5.0
1076,Adam Walker,03000000000003,7,7.0
1077,Denise Diaz,03000000000004,1,3.0
1077,Denise Diaz,03000000000004,2,9.0
1077,Denise Diaz,03000000000004,3,7.0
1077,Denise Diaz,03000000000004,4,4.0
1077,Denise Diaz,03000000000004,5,3.0
1077,Denise Diaz,03000000000004,6,3.0
1077,Denise Diaz,03000000000004,7,3.0
1078,Melissa Stewart,03000000000005,1,4.0
1078,Melissa Stewart,03000000000005,2,4.0
1078,Melissa Stewart,03000000000005,3,7.0
1078,Melissa Stewart,03000000000005,4,5.0
1078,Melissa Stewart,03000000000005,5,4.0
1078,Melissa Stewart,03000000000005,6,6.0
1078,Melissa Stewart,03000000000005,7,6.0
1079,Joseph Johnson,03000000000006,1,5.0
1079,Joseph Johnson,03000000000006,2,5.0
1079,Joseph Johnson,03000000000006,3,3.0
1079,Joseph Johnson,03000000000006,4,4.0
1079,Joseph Johnson,03000000000006,5,6.0
1079,Joseph Johnson,03000000000006,6,4.0
1079,Joseph Johnson,03000000000006,7,7.0
1080,Tammy Brown,03000000000007,1,5.0
1080,Tammy Brown,03000000000007,2,3.0
1080,Tammy Brown,03000000000007,3,5.0
1080,Tammy Brown,03000000000007,4,7.0
1080,Tammy Brown,03000000000007,5,3.0
1080,Tammy Brown,03000000000007,6,5.0
1080,Tammy Brown,03000000000007,7,3.0
1081,Lisa Vaughn,03000000000008,1,4.0
1081,Lisa Vaughn,03000000000008,2,4.0
1081,Lisa Vaughn,03000000000008,3,6.0
1081,Lisa Vaughn,03000000000008,4,3.0
1081,Lisa Vaughn,03000000000008,5,8.0
1081,Lisa Vaughn,03000000000008,6,3.0
1081,Lisa Vaughn,03000000000008,7,3.0
1082,Daniel Perez,03000000000009,1,5.0
1082,Daniel Perez,03000000000009,2,5.0
1082,Daniel Perez,03000000000009,3,5.0
1082,Daniel Perez,03000000000009,4,6.0
1082,Daniel Perez,03000000000009,5,5.0
1082,Daniel Perez,03000000000009,6,6.0
1082,Daniel Perez,03000000000009,7,3.0
1083,Omar Smith,03000000000010,1,5.0
1083,Omar Smith,03000000000010,2,5.0
1083,Omar Smith,03000000000010,3,5.0
1083,Omar Smith,03000000000010,4,8.0
1083,Omar Smith,03000000000010,5,5.0
1083,Omar Smith,03000000000010,6,5.0
1083,Omar Smith,03000000000010,7,5.0
1084,Jennifer Simmons,03000000000011,1,3.0
1084,Jennifer Simmons,03000000000011,2,6.0
1084,Jennifer Simmons,03000000000011,3,4.0
1084,Jennifer Simmons,03000000000011,4,8.0
1084,Jennifer Simmons,03000000000011,5,6.0
1084,Jennifer Simmons,03000000000011,6,5.0
1084,Jennifer Simmons,03000000000011,7,6.0
1085,Carolyn Sanchez,03000000000012,1,2.0
1085,Carolyn Sanchez,03000000000012,2,6.0
1085,Carolyn Sanchez,03000000000012,3,3.0
1085,Carolyn Sanchez,03000000000012,4,6.0
1085,Carolyn Sanchez,03000000000012,5,4.0
1085,Carolyn Sanchez,03000000000012,6,5.0
1085,Carolyn Sanchez,03000000000012,7,4.0
1086,Rebecca Willis,03000000000013,1,5.0
1086,Rebecca Willis,03000000000013,2,8.0
1086,Rebecca Willis,03000000000013,3,2.0
1086,Rebecca Willis,03000000000013,4,7.0
1086,Rebecca Willis,03000000000013,5,4.0
1086,Rebecca Willis,03000000000013,6,4.0
1086,Rebecca Willis,03000000000013,7,5.0
1087,Monica Nelson,03000000000014,1,6.0
1087,Monica Nelson,03000000000014,2,6.0
1087,Monica Nelson,03000000000014,3,8.0
1087,Monica Nelson,03000000000014,4,5.0
1087,Monica Nelson,03000000000014,5,3.0
1087,Monica Nelson,03000000000014,6,6.0
1087,Monica Nelson,03000000000014,7,1.0
1088,Jodi Tucker,03000000000015,1,6.0
1088,Jodi Tucker,03000000000015,2,6.0
1088,Jodi Tucker,03000000000015,3,6.0
1088,Jodi Tucker,03000000000015,4,4.0
1088,Jodi Tucker,03000000000015,5,3.0
1088,Jodi Tucker,03000000000015,6,4.0
1088,Jodi Tucker,03000000000015,7,3.0
1089,Nina Obrien,03000000000016,1,5.0
1089,Nina Obrien,03000000000016,2,3.0
1089,Nina Obrien,03000000000016,3,6.0
1089,Nina Obrien,03000000000016,4,7.0
1089,Nina Obrien,03000000000016,5,10.0
1089,Nina Obrien,03000000000016,6,5.0
1089,Nina Obrien,03000000000016,7,4.0
1090,Sandra Chang,03000000000017,1,8.0
1090,Sandra Chang,03000000000017,2,5.0
1090,Sandra Chang,03000000000017,3,5.0
1090,Sandra Chang,03000000000017,4,5.0
1090,Sandra Chang,03000000000017,5,4.0
1090,Sandra Chang,03000000000017,6,7.0
1090,Sandra Chang,03000000000017,7,4.0
1091,Natalie Martinez,03000000000018,1,5.0
1091,Natalie Martinez,03000000000018,2,4.0
1091,Natalie Martinez,03000000000018,3,4.0
1091,Natalie Martinez,03000000000018,4,4.0
1091,Natalie Martinez,03000000000018,5,3.0
1091,Natalie Martinez,03000000000018,6,3.0
1091,Natalie Martinez,03000000000018,7,1.0
1092,Dr. Rhonda Mercer DVM,03000000000019,1,10.0
1092,Dr. Rhonda Mercer DVM,03000000000019,2,8.0
1092,Dr. Rhonda Mercer DVM,03000000000019,3,7.0
1092,Dr. Rhonda Mercer DVM,03000000000019,4,2.0
1092,Dr. Rhonda Mercer DVM,03000000000019,5,4.0
1092,Dr. Rhonda Mercer DVM,03000000000019,6,4.0
1092,Dr. Rhonda Mercer DVM,03000000000019,7,6.0
1093,Derrick Jones,03000000000020,1,7.0
1093,Derrick Jones,03000000000020,2,4.0
1093,Derrick Jones,03000000000020,3,0.0
1093,Derrick Jones,03000000000020,4,4.0
1093,Derrick Jones,03000000000020,5,6.0
1093,Derrick Jones,03000000000020,6,5.0
1093,Derrick Jones,03000000000020,7,7.0
1094,Cody Mejia,03000000000021,1,5.0
1094,Cody Mejia,03000000000021,2,1.0
1094,Cody Mejia,03000000000021,3,4.0
1094,Cody Mejia,03000000000021,4,5.0
1094,Cody Mejia,03000000000021,5,5.0
1094,Cody Mejia,03000000000021,6,5.0
1094,Cody Mejia,03000000000021,7,6.0
1095,Steven Miller,03000000000022,1,9.0
1095,Steven Miller,03000000000022,2,5.0
1095,Steven Miller,03000000000022,3,4.0
1095,Steven Miller,03000000000022,4,4.0
1095,Steven Miller,03000000000022,5,5.0
1095,Steven Miller,03000000000022,6,8.0
1095,Steven Miller,03000000000022,7,5.0
1096,Adam Valdez,03000000000023,1,6.0
1096,Adam Valdez,03000000000023,2,7.0
1096,Adam Valdez,03000000000023,3,10.0
1096,Adam Valdez,03000000000023,4,4.0
1096,Adam Valdez,03000000000023,5,4.0
