id_siswa,nama,nrp,id_mapel,score
112,Danielle Johnson,00400000000001,1,3.0
112,Danielle Johnson,00400000000001,2,6.0
112,Danielle Johnson,00400000000001,3,3.0
112,Danielle Johnson,00400000000001,4,8.0
112,Danielle Johnson,00400000000001,5,7.0
112,Danielle Johnson,00400000000001,6,6.0
112,Danielle Johnson,00400000000001,7,1.0
113,Anthony Ramirez,00400000000002,1,3.0
113,Anthony Ramirez,00400000000002,2,8.0
113,Anthony Ramirez,00400000000002,3,5.0
113,Anthony Ramirez,00400000000002,4,5.0
113,Anthony Ramirez,00400000000002,5,3.0
113,Anthony Ramirez,00400000000002,6,9.0
113,Anthony Ramirez,00400000000002,7,4.0
114,Lisa Martin,00400000000003,1,2.0
114,Lisa Martin,00400000000003,2,3.0
114,Lisa Martin,00400000000003,3,5.0
114,Lisa Martin,00400000000003,4,9.0
114,Lisa Martin,00400000000003,5,3.0
114,Lisa Martin,00400000000003,6,4.0
114,Lisa Martin,00400000000003,7,3.0
115,Chad Sims,00400000000004,1,5.0
115,Chad Sims,00400000000004,2,6.0
115,Chad Sims,00400000000004,3,5.0
115,Chad Sims,00400000000004,4,5.0
115,Chad Sims,00400000000004,5,5.0
115,Chad Sims,00400000000004,6,4.0
115,Chad Sims,00400000000004,7,4.0
116,Jessica White,00400000000005,1,5.0
116,Jessica White,00400000000005,2,1.0
116,Jessica White,00400000000005,3,4.0
116,Jessica White,00400000000005,4,4.0
116,Jessica White,00400000000005,5,5.0
116,Jessica White,00400000000005,6,5.0
116,Jessica White,00400000000005,7,4.0
117,Jeffrey Lopez,00400000000006,1,6.0
117,Jeffrey Lopez,00400000000006,2,7.0
117,Jeffrey Lopez,00400000000006,3,8.0
117,Jeffrey Lopez,00400000000006,4,5.0
117,Jeffrey Lopez,00400000000006,5,9.0
117,Jeffrey Lopez,00400000000006,6,1.0
117,Jeffrey Lopez,00400000000006,7,5.0
118,Joshua Nelson,00400000000007,1,5.0
118,Joshua Nelson,00400000000007,2,3.0
118,Joshua Nelson,00400000000007,3,2.0
118,Joshua Nelson,00400000000007,4,4.0
118,Joshua Nelson,00400000000007,5,2.0
118,Joshua Nelson,00400000000007,6,4.0
118,Joshua Nelson,00400000000007,7,3.0
119,Angela Carrillo DVM,00400000000008,1,8.0
119,Angela Carrillo DVM,00400000000008,2,9.0
119,Angela Carrillo DVM,00400000000008,3,7.0
119,Angela Carrillo DVM,00400000000008,4,5.0
