id_siswa,nama,nrp,id_mapel,score
149,Thomas Simmons,00500000000001,1,4.0
149,Thomas Simmons,00500000000001,2,5.0
149,Thomas Simmons,00500000000001,3,5.0
149,Thomas Simmons,00500000000001,4,7.0
149,Thomas Simmons,00500000000001,5,5.0
149,Thomas Simmons,00500000000001,6,6.0
149,Thomas Simmons,00500000000001,7,4.0
150,Frank Johnson,00500000000002,1,4.0
150,Frank Johnson,00500000000002,2,4.0
150,Frank Johnson,00500000000002,3,10.0
150,Frank Johnson,00500000000002,4,6.0
150,Frank Johnson,00500000000002,5,3.0
150,Frank Johnson,00500000000002,6,4.0
150,Frank Johnson,00500000000002,7,5.0
151,Briana Dixon,00500000000003,1,2.0
151,Briana Dixon,00500000000003,2,8.0
151,Briana Dixon,00500000000003,3,6.0
151,Briana Dixon,00500000000003,4,7.0
151,Briana Dixon,00500000000003,5,6.0
151,Briana Dixon,00500000000003,6,4.0
151,Briana Dixon,00500000000003,7,4.0
152,Charles Padilla,00500000000004,1,4.0
152,Charles Padilla,00500000000004,2,6.0
152,Charles Padilla,00500000000004,3,7.0
152,Charles Padilla,00500000000004,4,3.0
152,Charles Padilla,00500000000004,5,3.0
152,Charles Padilla,00500000000004,6,8.0
152,Charles Padilla,00500000000004,7,4.0
153,John Kramer,00500000000005,1,6.0
153,John Kramer,00500000000005,2,4.0
153,John Kramer,00500000000005,3,6.0
153,John Kramer,00500000000005,4,6.0
153,John Kramer,00500000000005,5,5.0
153,John Kramer,00500000000005,6,7.0
153,John Kramer,00500000000005,7,5.0
154,Samantha Weeks,00500000000006,1,4.0
154,Samantha Weeks,00500000000006,2,2.0
154,Samantha Weeks,00500000000006,3,6.0
154,Samantha Weeks,00500000000006,4,7.0
154,Samantha Weeks,00500000000006,5,4.0
154,Samantha Weeks,00500000000006,6,8.0
154,Samantha Weeks,00500000000006,7,5.0
155,Nicolas Green,00500000000007,1,8.0
155,Nicolas Green,00500000000007,2,2.0
155,Nicolas Green,00500000000007,3,9.0
155,Nicolas Green,00500000000007,4,9.0
155,Nicolas Green,00500000000007,5,6.0
155,Nicolas Green,00500000000007,6,8.0
155,Nicolas Green,00500000000007,7,5.0
156,Douglas Shaw,00500000000008,1,3.0
156,Douglas Shaw,00500000000008,2,5.0
156,Douglas Shaw,00500000000008,3,5.0
156,Douglas Shaw,00500000000008,4,4.0
156,Douglas Shaw,00500000000008,5,2.0
156,Douglas Shaw,00500000000008,6,3.0
156,Douglas Shaw,00500000000008,7,2.0
157,John Green,00500000000009,1,9.0
157,John Green,00500000000009,2,4.0
157,John Green,00500000000009,3,3.0
157,John Green,00500000000009,4,5.0
157,John Green,00500000000009,5,9.0
157,John Green,00500000000009,6,3.0
157,John Green,00500000000009,7,5.0
158,Krystal Robinson,00500000000010,1,1.0
158,Krystal Robinson,00500000000010,2,5.0
158,Krystal Robinson,00500000000010,3,4.0
158,Krystal Robinson,00500000000010,4,5.0
158,Krystal Robinson,00500000000010,5,3.0
158,Krystal Robinson,00500000000010,6,2.0
158,Krystal Robinson,00500000000010,7,6.0
159,Melissa Phillips,00500000000011,1,3.0
159,Melissa Phillips,00500000000011,2,10.0
159,Melissa Phillips,00500000000011,3,4.0
159,Melissa Phillips,00500000000011,4,4.0
159,Melissa Phillips,00500000000011,5,4.0
159,Melissa Phillips,00500000000011,6,3.0
159,Melissa Phillips,00500000000011,7,5.0
160,Megan Foley,00500000000012,1,2.0
160,Megan Foley,00500000000012,2,5.0
160,Megan Foley,00500000000012,3,5.0
160,Megan Foley,00500000000012,4,5.0
160,Megan Foley,00500000000012,5,5.0
160,Megan Foley,00500000000012,6,6.0
160,Megan Foley,00500000000012,7,6.0
161,James Brown,00500000000013,1,5.0
161,James Brown,00500000000013,2,4.0
161,James Brown,00500000000013,3,5.0
161,James Brown,00500000000013,4,6.0
161,James Brown,00500000000013,5,2.0
161,James Brown,00500000000013,6,7.0
161,James Brown,00500000000013,7,4.0
162,Diana Ramirez,00500000000014,1,4.0
162,Diana Ramirez,00500000000014,2,6.0
162,Diana Ramirez,00500000000014,3,3.0
162,Diana Ramirez,00500000000014,4,4.0
162,Diana Ramirez,00500000000014,5,2.0
162,Diana Ramirez,00500000000014,6,4.0
162,Diana Ramirez,00500000000014,7,4.0
163,Rachel Robinson,00500000000015,1,2.0
163,Rachel Robinson,00500000000015,2,4.0
163,Rachel Robinson,00500000000015,3,3.0
163,Rachel Robinson,00500000000015,4,4.0
163,Rachel Robinson,00500000000015,5,6.0
163,Rachel Robinson,00500000000015,6,4.0
163,Rachel Robinson,00500000000015,7,5.0
164,Ellen Walker,00500000000016,1,5.0
164,Ellen Walker,00500000000016,2,2.0
164,Ellen Walker,00500000000016,3,2.0
164,Ellen Walker,00500000000016,4,3.0
164,Ellen Walker,00500000000016,5,7.0
164,Ellen Walker,00500000000016,6,3.0
164,Ellen Walker,00500000000016,7,5.0
165,Gary Thompson,00500000000017,1,3.0
165,Gary Thompson,00500000000017,2,6.0
165,Gary Thompson,00500000000017,3,6.0
165,Gary Thompson,00500000000017,4,3.0
165,Gary Thompson,00500000000017,5,4.0
165,Gary Thompson,00500000000017,6,3.0
165,Gary Thompson,00500000000017,7,3.0
166,Lisa Peterson,00500000000018,1,3.0
166,Lisa Peterson,00500000000018,2,5.0
166,Lisa Peterson,00500000000018,3,4.0
166,Lisa Peterson,00500000000018,4,6.0
166,Lisa Peterson,00500000000018,5,2.0
166,Lisa Peterson,00500000000018,6,4.0
166,Lisa Peterson,00500000000018,7,8.0
167,Brendan Ward,00500000000019,1,7.0
167,Brendan Ward,00500000000019,2,5.0
167,Brendan Ward,00500000000019,3,4.0
167,Brendan Ward,00500000000019,4,4.0
167,Brendan Ward,00500000000019,5,4.0
167,Brendan Ward,00500000000019,6,6.0
167,Brendan Ward,00500000000019,7,8.0
168,Bradley Holmes,00500000000020,1,6.0
168,Bradley Holmes,00500000000020,2,3.0
168,Bradley Holmes,00500000000020,3,6.0
168,Bradley Holmes,00500000000020,4,3.0
168,Bradley Holmes,00500000000020,5,3.0
168,Bradley Holmes,00500000000020,6,7.0
168,Bradley Holmes,00500000000020,7,7.0
169,Daniel Lane,00500000000021,1,4.0
169,Daniel Lane,00500000000021,2,4.0
169,Daniel Lane,00500000000021,3,3.0
169,Daniel Lane,00500000000021,4,5.0
169,Daniel Lane,00500000000021,5,3.0
169,Daniel Lane,00500000000021,6,2.0
169,Daniel Lane,00500000000021,7,6.0
170,Debra Flores,00500000000022,1,5.0
170,Debra Flores,00500000000022,2,5.0
170,Debra Flores,00500000000022,3,3.0
170,Debra Flores,00500000000022,4,5.0
170,Debra Flores,00500000000022,5,4.0
170,Debra Flores,00500000000022,6,6.0
170,Debra Flores,00500000000022,7,6.0
171,Tyrone Martin,00500000000023,1,5.0
171,Tyrone Martin,00500000000023,2,7.0
171,Tyrone Martin,00500000000023,3,3.0
171,Tyrone Martin,00500000000023,4,4.0
171,Tyrone Martin,00500000000023,5,5.0
171,Tyrone Martin,00500000000023,6,4.0
