id_siswa,nama,nrp,id_mapel,score
186,Scott Zimmerman,00600000000001,1,5.0
186,Scott Zimmerman,00600000000001,2,5.0
186,Scott Zimmerman,00600000000001,3,7.0
186,Scott Zimmerman,00600000000001,4,3.0
186,Scott Zimmerman,00600000000001,5,4.0
186,Scott Zimmerman,00600000000001,6,4.0
186,Scott Zimmerman,00600000000001,7,2.0
187,Kenneth Ruiz,00600000000002,1,6.0
187,Kenneth Ruiz,00600000000002,2,5.0
187,Kenneth Ruiz,00600000000002,3,5.0
187,Kenneth Ruiz,00600000000002,4,4.0
187,Kenneth Ruiz,00600000000002,5,5.0
187,Kenneth Ruiz,00600000000002,6,7.0
187,Kenneth Ruiz,00600000000002,7,9.0
188,Barbara Weiss,00600000000003,1,2.0
188,Barbara Weiss,00600000000003,2,8.0
188,Barbara Weiss,00600000000003,3,6.0
188,Barbara Weiss,00600000000003,4,8.0
188,Barbara Weiss,00600000000003,5,2.0
188,Barbara Weiss,00600000000003,6,4.0
188,Barbara Weiss,00600000000003,7,4.0
189,Michael Evans,00600000000004,1,6.0
189,Michael Evans,00600000000004,2,5.0
189,Michael Evans,00600000000004,3,8.0
189,Michael Evans,00600000000004,4,5.0
189,Michael Evans,00600000000004,5,5.0
189,Michael Evans,00600000000004,6,2.0
189,Michael Evans,00600000000004,7,3.0
190,Laurie Lee,00600000000005,1,5.0
190,Laurie Lee,00600000000005,2,8.0
190,Laurie Lee,00600000000005,3,5.0
190,Laurie Lee,00600000000005,4,5.0
190,Laurie Lee,00600000000005,5,5.0
190,Laurie Lee,00600000000005,6,8.0
190,Laurie Lee,00600000000005,7,3.0
191,Laura Long,00600000000006,1,5.0
191,Laura Long,00600000000006,2,5.0
191,Laura Long,00600000000006,3,8.0
191,Laura Long,00600000000006,4,4.0
191,Laura Long,00600000000006,5,4.0
191,Laura Long,00600000000006,6,5.0
191,Laura Long,00600000000006,7,6.0
192,Hannah Robertson,00600000000007,1,7.0
192,Hannah Robertson,00600000000007,2,7.0
192,Hannah Robertson,00600000000007,3,5.0
192,Hannah Robertson,00600000000007,4,5.0
192,Hannah Robertson,00600000000007,5,4.0
192,Hannah Robertson,00600000000007,6,2.0
192,Hannah Robertson,00600000000007,7,5.0
193,James Myers,00600000000008,1,1.0
193,James Myers,00600000000008,2,1.0
193,James Myers,00600000000008,3,8.0
193,James Myers,00600000000008,4,4.0
193,James Myers,00600000000008,5,6.0
193,James Myers,00600000000008,6,5.0
193,James Myers,00600000000008,7,5.0
194,Angela Ramirez,00600000000009,1,8.0
194,Angela Ramirez,00600000000009,2,2.0
194,Angela Ramirez,00600000000009,3,8.0
194,Angela Ramirez,00600000000009,4,4.0
194,Angela Ramirez,00600000000009,5,4.0
194,Angela Ramirez,00600000000009,6,2.0
194,Angela Ramirez,00600000000009,7,4.0
195,Melissa David,00600000000010,1,3.0
195,Melissa David,00600000000010,2,2.0
195,Melissa David,00600000000010,3,4.0
195,Melissa David,00600000000010,4,5.0
195,Melissa David,00600000000010,5,5.0
195,Melissa David,00600000000010,6,2.0
195,Melissa David,00600000000010,7,7.0
196,Robert Garcia,00600000000011,1,1.0
196,Robert Garcia,00600000000011,2,3.0
196,Robert Garcia,00600000000011,3,5.0
196,Robert Garcia,00600000000011,4,9.0
196,Robert Garcia,00600000000011,5,9.0
196,Robert Garcia,00600000000011,6,7.0
196,Robert Garcia,00600000000011,7,7.0
197,Brandon Walker,00600000000012,1,6.0
197,Brandon Walker,00600000000012,2,11.0
197,Brandon Walker,00600000000012,3,7.0
197,Brandon Walker,00600000000012,4,2.0
197,Brandon Walker,00600000000012,5,4.0
197,Brandon Walker,00600000000012,6,5.0
197,Brandon Walker,00600000000012,7,2.0
198,Gloria Howard,00600000000013,1,2.0
198,Gloria Howard,00600000000013,2,6.0
198,Gloria Howard,00600000000013,3,3.0
198,Gloria Howard,00600000000013,4,5.0
198,Gloria Howard,00600000000013,5,3.0
198,Gloria Howard,00600000000013,6,5.0
198,Gloria Howard,00600000000013,7,4.0
199,Deborah Cooper,00600000000014,1,4.0
199,Deborah Cooper,00600000000014,2,4.0
199,Deborah Cooper,00600000000014,3,3.0
199,Deborah Cooper,00600000000014,4,4.0
199,Deborah Cooper,00600000000014,5,5.0
199,Deborah Cooper,00600000000014,6,4.0
199,Deborah Cooper,00600000000014,7,5.0
200,Nathan Hamilton,00600000000015,1,5.0
200,Nathan Hamilton,00600000000015,2,10.0
200,Nathan Hamilton,00600000000015,3,6.0
200,Nathan Hamilton,00600000000015,4,4.0
200,Nathan Hamilton,00600000000015,5,8.0
200,Nathan Hamilton,00600000000015,6,5.0
200,Nathan Hamilton,00600000000015,7,5.0
201,Benjamin Small,00600000000016,1,4.0
201,Benjamin Small,00600000000016,2,4.0
201,Benjamin Small,00600000000016,3,6.0
201,Benjamin Small,00600000000016,4,9.0
201,Benjamin Small,00600000000016,5,7.0
201,Benjamin Small,00600000000016,6,5.0
201,Benjamin Small,00600000000016,7,6.0
202,Kathryn Rodriguez,00600000000017,1,4.0
202,Kathryn Rodriguez,00600000000017,2,8.0
202,Kathryn Rodriguez,00600000000017,3,4.0
202,Kathryn Rodriguez,00600000000017,4,6.0
202,Kathryn Rodriguez,00600000000017,5,1.0
202,Kathryn Rodriguez,00600000000017,6,2.0
202,Kathryn Rodriguez,00600000000017,7,2.0
203,Joseph Cook,00600000000018,1,3.0
203,Joseph Cook,00600000000018,2,5.0
203,Joseph Cook,00600000000018,3,4.0
203,Joseph Cook,00600000000018,4,6.0
203,Joseph Cook,00600000000018,5,6.0
203,Joseph Cook,00600000000018,6,6.0
203,Joseph Cook,00600000000018,7,8.0
204,Monica Nash,00600000000019,1,3.0
204,Monica Nash,00600000000019,2,6.0
204,Monica Nash,00600000000019,3,4.0
204,Monica Nash,00600000000019,4,3.0
204,Monica Nash,00600000000019,5,6.0
204,Monica Nash,00600000000019,6,5.0
204,Monica Nash,00600000000019,7,2.0
205,Victoria Harris,00600000000020,1,4.0
205,Victoria Harris,00600000000020,2,4.0
205,Victoria Harris,00600000000020,3,6.0
205,Victoria Harris,00600000000020,4,8.0
205,Victoria Harris,00600000000020,5,6.0
205,Victoria Harris,00600000000020,6,2.0
205,Victoria Harris,00600000000020,7,6.0
206,Susan Ashley,00600000000021,1,6.0
206,Susan Ashley,00600000000021,2,3.0
206,Susan Ashley,00600000000021,3,4.0
206,Susan Ashley,00600000000021,4,5.0
206,Susan Ashley,00600000000021,5,8.0
206,Susan Ashley,00600000000021,6,4.0
206,Susan Ashley,00600000000021,7,6.0
207,Timothy Smith,00600000000022,1,6.0
207,Timothy Smith,00600000000022,2,5.0
207,Timothy Smith,00600000000022,3,5.0
207,Timothy Smith,00600000000022,4,7.0
207,Timothy Smith,00600000000022,5,6.0
207,Timothy Smith,00600000000022,6,7.0
