id_siswa,nama,nrp,id_mapel,score
852,Brandy Williams,02400000000001,1,5.0
852,Brandy Williams,02400000000001,2,2.0
852,Brandy Williams,02400000000001,3,5.0
852,Brandy Williams,02400000000001,4,7.0
852,Brandy Williams,02400000000001,5,3.0
852,Brandy Williams,02400000000001,6,4.0
852,Brandy Williams,02400000000001,7,7.0
853,William Montgomery,02400000000002,1,9.0
853,William Montgomery,02400000000002,2,6.0
853,William Montgomery,02400000000002,3,6.0
853,William Montgomery,02400000000002,4,5.0
853,William Montgomery,02400000000002,5,8.0
853,William Montgomery,02400000000002,6,6.0
853,William Montgomery,02400000000002,7,6.0
854,Terry Cobb,02400000000003,1,5.0
854,Terry Cobb,02400000000003,2,5.0
854,Terry Cobb,02400000000003,3,7.0
854,Terry Cobb,02400000000003,4,8.0
854,Terry Cobb,02400000000003,5,4.0
854,Terry Cobb,02400000000003,6,5.0
854,Terry Cobb,02400000000003,7,4.0
855,Christopher Miller,02400000000004,1,11.0
855,Christopher Miller,02400000000004,2,3.0
855,Christopher Miller,02400000000004,3,6.0
855,Christopher Miller,02400000000004,4,5.0
855,Christopher Miller,02400000000004,5,7.0
855,Christopher Miller,02400000000004,6,6.0
855,Christopher Miller,02400000000004,7,2.0
856,Jacob Snyder,02400000000005,1,5.0
856,Jacob Snyder,02400000000005,2,6.0
856,Jacob Snyder,02400000000005,3,3.0
856,Jacob Snyder,02400000000005,4,0.0
856,Jacob Snyder,02400000000005,5,6.0
856,Jacob Snyder,02400000000005,6,7.0
856,Jacob Snyder,02400000000005,7,5.0
857,Andrew Brown,02400000000006,1,6.0
857,Andrew Brown,02400000000006,2,7.0
857,Andrew Brown,02400000000006,3,4.0
857,Andrew Brown,02400000000006,4,4.0
857,Andrew Brown,02400000000006,5,5.0
857,Andrew Brown,02400000000006,6,5.0
857,Andrew Brown,02400000000006,7,5.0
858,Taylor Mendoza,02400000000007,1,6.0
858,Taylor Mendoza,02400000000007,2,8.0
858,Taylor Mendoza,02400000000007,3,4.0
858,Taylor Mendoza,02400000000007,4,7.0
858,Taylor Mendoza,02400000000007,5,6.0
858,Taylor Mendoza,02400000000007,6,5.0
858,Taylor Mendoza,02400000000007,7,2.0
859,Kenneth Salazar,02400000000008,1,1.0
859,Kenneth Salazar,02400000000008,2,3.0
859,Kenneth Salazar,02400000000008,3,2.0
859,Kenneth Salazar,02400000000008,4,7.0
859,Kenneth Salazar,02400000000008,5,6.0
859,Kenneth Salazar,02400000000008,6,5.0
859,Kenneth Salazar,02400000000008,7,5.0
860,Jason Medina,02400000000009,1,6.0
860,Jason Medina,02400000000009,2,9.0
860,Jason Medina,02400000000009,3,5.0
860,Jason Medina,02400000000009,4,3.0
860,Jason Medina,02400000000009,5,6.0
860,Jason Medina,02400000000009,6,3.0
860,Jason Medina,02400000000009,7,4.0
861,Edward Taylor,02400000000010,1,6.0
861,Edward Taylor,02400000000010,2,6.0
861,Edward Taylor,02400000000010,3,4.0
861,Edward Taylor,02400000000010,4,5.0
861,Edward Taylor,02400000000010,5,5.0
861,Edward Taylor,02400000000010,6,5.0
861,Edward Taylor,02400000000010,7,2.0
862,Mary Gardner,02400000000011,1,4.0
