id_siswa,nama,nrp,id_mapel,score
223,Mark Daniel,00700000000001,1,4.0
223,Mark Daniel,00700000000001,2,4.0
223,Mark Daniel,00700000000001,3,4.0
223,Mark Daniel,00700000000001,4,5.0
223,Mark Daniel,00700000000001,5,11.0
223,Mark Daniel,00700000000001,6,5.0
223,Mark Daniel,00700000000001,7,2.0
224,Kathleen Davis,00700000000002,1,6.0
224,Kathleen Davis,00700000000002,2,9.0
224,Kathleen Davis,00700000000002,3,6.0
224,Kathleen Davis,00700000000002,4,4.0
224,Kathleen Davis,00700000000002,5,2.0
224,Kathleen Davis,00700000000002,6,7.0
224,Kathleen Davis,00700000000002,7,5.0
225,Samuel Page,00700000000003,1,6.0
225,Samuel Page,00700000000003,2,8.0
225,Samuel Page,00700000000003,3,5.0
225,Samuel Page,00700000000003,4,6.0
225,Samuel Page,00700000000003,5,5.0
225,Samuel Page,00700000000003,6,4.0
225,Samuel Page,00700000000003,7,3.0
226,Jason Fleming III,00700000000004,1,3.0
226,Jason Fleming III,00700000000004,2,9.0
226,Jason Fleming III,00700000000004,3,6.0
226,Jason Fleming III,00700000000004,4,3.0
226,Jason Fleming III,00700000000004,5,4.0
226,Jason Fleming III,00700000000004,6,4.0
226,Jason Fleming III,00700000000004,7,7.0
227,David Craig,00700000000005,1,4.0
227,David Craig,00700000000005,2,3.0
227,David Craig,00700000000005,3,5.0
227,David Craig,00700000000005,4,7.0
227,David Craig,00700000000005,5,5.0
227,David Craig,00700000000005,6,3.0
227,David Craig,00700000000005,7,7.0
228,Shawn Parrish,00700000000006,1,3.0
228,Shawn Parrish,00700000000006,2,6.0
228,Shawn Parrish,00700000000006,3,5.0
228,Shawn Parrish,00700000000006,4,6.0
228,Shawn Parrish,00700000000006,5,6.0
228,Shawn Parrish,00700000000006,6,6.0
228,Shawn Parrish,00700000000006,7,4.0
229,Thomas Hill,00700000000007,1,5.0
229,Thomas Hill,00700000000007,2,5.0
229,Thomas Hill,00700000000007,3,4.0
229,Thomas Hill,00700000000007,4,6.0
229,Thomas Hill,00700000000007,5,3.0
229,Thomas Hill,00700000000007,6,4.0
229,Thomas Hill,00700000000007,7,2.0
230,Robert Davis,00700000000008,1,2.0
230,Robert Davis,00700000000008,2,6.0
230,Robert Davis,00700000000008,3,4.0
230,Robert Davis,00700000000008,4,5.0
230,Robert Davis,00700000000008,5,9.0
230,Robert Davis,00700000000008,6,7.0
230,Robert Davis,00700000000008,7,8.0
231,Luke Anderson,00700000000009,1,4.0
231,Luke Anderson,00700000000009,2,7.0
231,Luke Anderson,00700000000009,3,9.0
231,Luke Anderson,00700000000009,4,4.0
231,Luke Anderson,00700000000009,5,6.0
231,Luke Anderson,00700000000009,6,6.0
231,Luke Anderson,00700000000009,7,5.0
232,Valerie Baker,00700000000010,1,4.0
232,Valerie Baker,00700000000010,2,3.0
232,Valerie Baker,00700000000010,3,7.0
232,Valerie Baker,00700000000010,4,6.0
232,Valerie Baker,00700000000010,5,6.0
232,Valerie Baker,00700000000010,6,3.0
232,Valerie Baker,00700000000010,7,5.0
233,Stephen Webster,00700000000011,1,7.0
233,Stephen Webster,00700000000011,2,5.0
233,Stephen Webster,00700000000011,3,3.0
233,Stephen Webster,00700000000011,4,3.0
233,Stephen Webster,00700000000011,5,6.0
233,Stephen Webster,00700000000011,6,4.0
233,Stephen Webster,00700000000011,7,7.0
234,Sarah Mcdaniel,00700000000012,1,2.0
234,Sarah Mcdaniel,00700000000012,2,2.0
234,Sarah Mcdaniel,00700000000012,3,7.0
234,Sarah Mcdaniel,00700000000012,4,6.0
234,Sarah Mcdaniel,00700000000012,5,4.0
234,Sarah Mcdaniel,00700000000012,6,4.0
234,Sarah Mcdaniel,00700000000012,7,5.0
235,David Armstrong,00700000000013,1,9.0
235,David Armstrong,00700000000013,2,5.0
235,David Armstrong,00700000000013,3,4.0
235,David Armstrong,00700000000013,4,4.0
235,David Armstrong,00700000000013,5,8.0
235,David Armstrong,00700000000013,6,3.0
235,David Armstrong,00700000000013,7,1.0
236,Louis Lewis,00700000000014,1,6.0
236,Louis Lewis,00700000000014,2,4.0
236,Louis Lewis,00700000000014,3,6.0
236,Louis Lewis,00700000000014,4,6.0
236,Louis Lewis,00700000000014,5,6.0
236,Louis Lewis,00700000000014,6,6.0
236,Louis Lewis,00700000000014,7,2.0
237,Candace Mosley,00700000000015,1,5.0
237,Candace Mosley,00700000000015,2,5.0
237,Candace Mosley,00700000000015,3,4.0
237,Candace Mosley,00700000000015,4,6.0
237,Candace Mosley,00700000000015,5,3.0
237,Candace Mosley,00700000000015,6,8.0
237,Candace Mosley,00700000000015,7,4.0
238,Monica Potter,00700000000016,1,6.0
238,Monica Potter,00700000000016,2,7.0
238,Monica Potter,00700000000016,3,3.0
238,Monica Potter,00700000000016,4,4.0
