id_siswa,nama,nrp,id_mapel,score
556,Charlotte Browning,01600000000001,1,5.0
556,Charlotte Browning,01600000000001,2,4.0
556,Charlotte Browning,01600000000001,3,5.0
556,Charlotte Browning,01600000000001,4,2.0
556,Charlotte Browning,01600000000001,5,3.0
556,Charlotte Browning,01600000000001,6,9.0
556,Charlotte Browning,01600000000001,7,4.0
557,Luis Lee,01600000000002,1,4.0
557,Luis Lee,01600000000002,2,6.0
557,Luis Lee,01600000000002,3,4.0
557,Luis Lee,01600000000002,4,1.0
557,Luis Lee,01600000000002,5,5.0
557,Luis Lee,01600000000002,6,3.0
557,Luis Lee,01600000000002,7,5.0
558,James Shannon,01600000000003,1,8.0
558,James Shannon,01600000000003,2,5.0
558,James Shannon,01600000000003,3,8.0
558,James Shannon,01600000000003,4,7.0
558,James Shannon,01600000000003,5,4.0
558,James Shannon,01600000000003,6,3.0
558,James Shannon,01600000000003,7,9.0
559,Brenda Allen,01600000000004,1,8.0
559,Brenda Allen,01600000000004,2,7.0
559,Brenda Allen,01600000000004,3,4.0
559,Brenda Allen,01600000000004,4,6.0
559,Brenda Allen,01600000000004,5,2.0
559,Brenda Allen,01600000000004,6,6.0
559,Brenda Allen,01600000000004,7,5.0
560,Craig Jenkins,01600000000005,1,3.0
560,Craig Jenkins,01600000000005,2,6.0
560,Craig Jenkins,01600000000005,3,3.0
560,Craig Jenkins,01600000000005,4,4.0
560,Craig Jenkins,01600000000005,5,7.0
560,Craig Jenkins,01600000000005,6,4.0
560,Craig Jenkins,01600000000005,7,3.0
561,Donald Chambers,01600000000006,1,5.0
561,Donald Chambers,01600000000006,2,6.0
561,Donald Chambers,01600000000006,3,3.0
561,Donald Chambers,01600000000006,4,10.0
561,Donald Chambers,01600000000006,5,2.0
561,Donald Chambers,01600000000006,6,6.0
561,Donald Chambers,01600000000006,7,6.0
562,Meagan Miller,01600000000007,1,4.0
562,Meagan Miller,01600000000007,2,6.0
562,Meagan Miller,01600000000007,3,5.0
562,Meagan Miller,01600000000007,4,3.0
562,Meagan Miller,01600000000007,5,4.0
562,Meagan Miller,01600000000007,6,6.0
562,Meagan Miller,01600000000007,7,7.0
563,Julie Orozco,01600000000008,1,4.0
563,Julie Orozco,01600000000008,2,5.0
563,Julie Orozco,01600000000008,3,6.0
563,Julie Orozco,01600000000008,4,3.0
563,Julie Orozco,01600000000008,5,7.0
563,Julie Orozco,01600000000008,6,8.0
563,Julie Orozco,01600000000008,7,4.0
564,William Craig,01600000000009,1,6.0
564,William Craig,01600000000009,2,5.0
564,William Craig,01600000000009,3,4.0
564,William Craig,01600000000009,4,3.0
564,William Craig,01600000000009,5,3.0
564,William Craig,01600000000009,6,8.0
564,William Craig,01600000000009,7,7.0
565,Mike Walker,01600000000010,1,9.0
