id_siswa,nama,nrp,id_mapel,score
963,Angela Robinson,02700000000001,1,4.0
963,Angela Robinson,02700000000001,2,4.0
963,Angela Robinson,02700000000001,3,2.0
963,Angela Robinson,02700000000001,4,3.0
963,Angela Robinson,02700000000001,5,4.0
963,Angela Robinson,02700000000001,6,5.0
963,Angela Robinson,02700000000001,7,3.0
964,Lisa Bell,02700000000002,1,3.0
964,Lisa Bell,02700000000002,2,6.0
964,Lisa Bell,02700000000002,3,5.0
964,Lisa Bell,02700000000002,4,3.0
964,Lisa Bell,02700000000002,5,6.0
964,Lisa Bell,02700000000002,6,4.0
964,Lisa Bell,02700000000002,7,6.0
965,Douglas Lucero,02700000000003,1,8.0
965,Douglas Lucero,02700000000003,2,5.0
965,Douglas Lucero,02700000000003,3,6.0
965,Douglas Lucero,02700000000003,4,4.0
965,Douglas Lucero,02700000000003,5,9.0
965,Douglas Lucero,02700000000003,6,2.0
965,Douglas Lucero,02700000000003,7,2.0
966,Valerie Smith,02700000000004,1,3.0
966,Valerie Smith,02700000000004,2,5.0
966,Valerie Smith,02700000000004,3,5.0
966,Valerie Smith,02700000000004,4,10.0
966,Valerie Smith,02700000000004,5,3.0
966,Valerie Smith,02700000000004,6,5.0
966,Valerie Smith,02700000000004,7,6.0
967,Brent Lee,02700000000005,1,4.0
967,Brent Lee,02700000000005,2,5.0
967,Brent Lee,02700000000005,3,4.0
967,Brent Lee,02700000000005,4,8.0
967,Brent Lee,02700000000005,5,3.0
967,Brent Lee,02700000000005,6,6.0
967,Brent Lee,02700000000005,7,5.0
968,Katrina Mathis,02700000000006,1,3.0
968,Katrina Mathis,02700000000006,2,5.0
968,Katrina Mathis,02700000000006,3,5.0
968,Katrina Mathis,02700000000006,4,5.0
968,Katrina Mathis,02700000000006,5,0.0
968,Katrina Mathis,02700000000006,6,9.0
968,Katrina Mathis,02700000000006,7,7.0
969,Kirsten Martinez,02700000000007,1,5.0
969,Kirsten Martinez,02700000000007,2,9.0
969,Kirsten Martinez,02700000000007,3,6.0
969,Kirsten Martinez,02700000000007,4,0.0
969,Kirsten Martinez,02700000000007,5,7.0
969,Kirsten Martinez,02700000000007,6,4.0
969,Kirsten Martinez,02700000000007,7,8.0
970,Benjamin Acosta,02700000000008,1,6.0
970,Benjamin Acosta,02700000000008,2,6.0
970,Benjamin Acosta,02700000000008,3,5.0
970,Benjamin Acosta,02700000000008,4,7.0
970,Benjamin Acosta,02700000000008,5,6.0
970,Benjamin Acosta,02700000000008,6,6.0
970,Benjamin Acosta,02700000000008,7,6.0
971,Ronald Frye,02700000000009,1,4.0
971,Ronald Frye,02700000000009,2,3.0
