id_siswa,nama,nrp,id_mapel,score
445,Donald White,01300000000001,1,6.0
445,Donald White,01300000000001,2,4.0
445,Donald White,01300000000001,3,4.0
445,Donald White,01300000000001,4,4.0
445,Donald White,01300000000001,5,2.0
445,Donald White,01300000000001,6,5.0
445,Donald White,01300000000001,7,4.0
446,Elizabeth Eaton,01300000000002,1,6.0
446,Elizabeth Eaton,01300000000002,2,3.0
446,Elizabeth Eaton,01300000000002,3,2.0
446,Elizabeth Eaton,01300000000002,4,4.0
446,Elizabeth Eaton,01300000000002,5,5.0
446,Elizabeth Eaton,01300000000002,6,5.0
446,Elizabeth Eaton,01300000000002,7,8.0
447,Kevin Dixon,01300000000003,1,7.0
447,Kevin Dixon,01300000000003,2,8.0
447,Kevin Dixon,01300000000003,3,3.0
447,Kevin Dixon,01300000000003,4,2.0
447,Kevin Dixon,01300000000003,5,7.0
447,Kevin Dixon,01300000000003,6,8.0
447,Kevin Dixon,01300000000003,7,5.0
448,Andrea Lyons,01300000000004,1,5.0
448,Andrea Lyons,01300000000004,2,6.0
448,Andrea Lyons,01300000000004,3,6.0
448,Andrea Lyons,01300000000004,4,6.0
448,Andrea Lyons,01300000000004,5,5.0
448,Andrea Lyons,01300000000004,6,4.0
448,Andrea Lyons,01300000000004,7,4.0
449,Crystal Herrera,01300000000005,1,7.0
449,Crystal Herrera,01300000000005,2,4.0
449,Crystal Herrera,01300000000005,3,6.0
449,Crystal Herrera,01300000000005,4,5.0
449,Crystal Herrera,01300000000005,5,6.0
449,Crystal Herrera,01300000000005,6,4.0
449,Crystal Herrera,01300000000005,7,7.0
450,Amanda Elliott,01300000000006,1,4.0
450,Amanda Elliott,01300000000006,2,7.0
450,Amanda Elliott,01300000000006,3,2.0
450,Amanda Elliott,01300000000006,4,5.0
450,Amanda Elliott,01300000000006,5,4.0
450,Amanda Elliott,01300000000006,6,7.0
450,Amanda Elliott,01300000000006,7,7.0
451,Christopher Robertson,01300000000007,1,3.0
451,Christopher Robertson,01300000000007,2,4.0
451,Christopher Robertson,01300000000007,3,7.0
451,Christopher Robertson,01300000000007,4,2.0
451,Christopher Robertson,01300000000007,5,5.0
