id_siswa,nama,nrp,id_mapel,score
1296,Kimberly Nelson,03600000000001,1,4.0
1296,Kimberly Nelson,03600000000001,2,6.0
1296,Kimberly Nelson,03600000000001,3,5.0
1296,Kimberly Nelson,03600000000001,4,3.0
1296,Kimberly Nelson,03600000000001,5,6.0
1296,Kimberly Nelson,03600000000001,6,6.0
1296,Kimberly Nelson,03600000000001,7,3.0
1297,Melanie Thompson,03600000000002,1,4.0
1297,Melanie Thompson,03600000000002,2,4.0
1297,Melanie Thompson,03600000000002,3,2.0
1297,Melanie Thompson,03600000000002,4,3.0
1297,Melanie Thompson,03600000000002,5,4.0
1297,Melanie Thompson,03600000000002,6,6.0
1297,Melanie Thompson,03600000000002,7,8.0
1298,Mary Terry,03600000000003,1,7.0
1298,Mary Terry,03600000000003,2,5.0
1298,Mary Terry,03600000000003,3,7.0
1298,Mary Terry,03600000000003,4,4.0
1298,Mary Terry,03600000000003,5,6.0
1298,Mary Terry,03600000000003,6,4.0
1298,Mary Terry,03600000000003,7,3.0
1299,Sophia Lang,03600000000004,1,6.0
1299,Sophia Lang,03600000000004,2,7.0
1299,Sophia Lang,03600000000004,3,4.0
1299,Sophia Lang,03600000000004,4,5.0
1299,Sophia Lang,03600000000004,5,5.0
1299,Sophia Lang,03600000000004,6,3.0
1299,Sophia Lang,03600000000004,7,4.0
1300,April Davis,03600000000005,1,2.0
1300,April Davis,03600000000005,2,6.0
1300,April Davis,03600000000005,3,6.0
1300,April Davis,03600000000005,4,3.0
1300,April Davis,03600000000005,5,6.0
1300,April Davis,03600000000005,6,5.0
1300,April Davis,03600000000005,7,9.0
1301,Mrs. Gloria Avery,03600000000006,1,7.0
1301,Mrs. Gloria Avery,03600000000006,2,3.0
1301,Mrs. Gloria Avery,03600000000006,3,5.0
1301,Mrs. Gloria Avery,03600000000006,4,4.0
1301,Mrs. Gloria Avery,03600000000006,5,4.0
1301,Mrs. Gloria Avery,03600000000006,6,5.0
1301,Mrs. Gloria Avery,03600000000006,7,8.0
1302,Kim Strickland,03600000000007,1,5.0
1302,Kim Strickland,03600000000007,2,3.0
1302,Kim Strickland,03600000000007,3,1.0
1302,Kim Strickland,03600000000007,4,4.0
1302,Kim Strickland,03600000000007,5,4.0
1302,Kim Strickland,03600000000007,6,6.0
1302,Kim Strickland,03600000000007,7,3.0
1303,April Luna,03600000000008,1,5.0
1303,April Luna,03600000000008,2,3.0
1303,April Luna,03600000000008,3,6.0
1303,April Luna,03600000000008,4,6.0
1303,April Luna,03600000000008,5,4.0
1303,April Luna,03600000000008,6,5.0
1303,April Luna,03600000000008,7,7.0
