id_siswa,nama,nrp,id_mapel,score
519,Kevin Rodriguez,01500000000001,1,3.0
519,Kevin Rodriguez,01500000000001,2,3.0
519,Kevin Rodriguez,01500000000001,3,4.0
519,Kevin Rodriguez,01500000000001,4,3.0
519,Kevin Rodriguez,01500000000001,5,7.0
519,Kevin Rodriguez,01500000000001,6,6.0
519,Kevin Rodriguez,01500000000001,7,6.0
520,Edward Rhodes,01500000000002,1,10.0
520,Edward Rhodes,01500000000002,2,2.0
520,Edward Rhodes,01500000000002,3,2.0
520,Edward Rhodes,01500000000002,4,8.0
520,Edward Rhodes,01500000000002,5,4.0
520,Edward Rhodes,01500000000002,6,4.0
520,Edward Rhodes,01500000000002,7,4.0
521,Jennifer Koch,01500000000003,1,10.0
521,Jennifer Koch,01500000000003,2,5.0
521,Jennifer Koch,01500000000003,3,4.0
521,Jennifer Koch,01500000000003,4,4.0
521,Jennifer Koch,01500000000003,5,6.0
521,Jennifer Koch,01500000000003,6,2.0
521,Jennifer Koch,01500000000003,7,4.0
522,Justin Mcdaniel,01500000000004,1,8.0
522,Justin Mcdaniel,01500000000004,2,4.0
522,Justin Mcdaniel,01500000000004,3,8.0
522,Justin Mcdaniel,01500000000004,4,7.0
522,Justin Mcdaniel,01500000000004,5,4.0
522,Justin Mcdaniel,01500000000004,6,6.0
522,Justin Mcdaniel,01500000000004,7,9.0
523,Diana Cook,01500000000005,1,6.0
523,Diana Cook,01500000000005,2,8.0
523,Diana Cook,01500000000005,3,7.0
523,Diana Cook,01500000000005,4,1.0
523,Diana Cook,01500000000005,5,2.0
523,Diana Cook,01500000000005,6,5.0
523,Diana Cook,01500000000005,7,5.0
524,Derek Patton,01500000000006,1,6.0
524,Derek Patton,01500000000006,2,4.0
524,Derek Patton,01500000000006,3,4.0
524,Derek Patton,01500000000006,4,5.0
524,Derek Patton,01500000000006,5,4.0
524,Derek Patton,01500000000006,6,4.0
524,Derek Patton,01500000000006,7,2.0
525,Nicholas Bonilla,01500000000007,1,5.0
525,Nicholas Bonilla,01500000000007,2,7.0
525,Nicholas Bonilla,01500000000007,3,5.0
525,Nicholas Bonilla,01500000000007,4,2.0
525,Nicholas Bonilla,01500000000007,5,4.0
525,Nicholas Bonilla,01500000000007,6,6.0
525,Nicholas Bonilla,01500000000007,7,5.0
526,Bianca Williams,01500000000008,1,7.0
526,Bianca Williams,01500000000008,2,5.0
526,Bianca Williams,01500000000008,3,5.0
526,Bianca Williams,01500000000008,4,7.0
526,Bianca Williams,01500000000008,5,5.0
526,Bianca Williams,01500000000008,6,2.0
526,Bianca Williams,01500000000008,7,7.0
527,Anthony Jones,01500000000009,1,6.0
527,Anthony Jones,01500000000009,2,5.0
527,Anthony Jones,01500000000009,3,7.0
527,Anthony Jones,01500000000009,4,4.0
527,Anthony Jones,01500000000009,5,8.0
527,Anthony Jones,01500000000009,6,4.0
527,Anthony Jones,01500000000009,7,5.0
528,Casey Martin,01500000000010,1,2.0
528,Casey Martin,01500000000010,2,5.0
528,Casey Martin,01500000000010,3,7.0
528,Casey Martin,01500000000010,4,3.0
528,Casey Martin,01500000000010,5,8.0
528,Casey Martin,01500000000010,6,7.0
528,Casey Martin,01500000000010,7,7.0
529,Anthony Lane,01500000000011,1,4.0
529,Anthony Lane,01500000000011,2,4.0
529,Anthony Lane,01500000000011,3,6.0
529,Anthony Lane,01500000000011,4,8.0
529,Anthony Lane,01500000000011,5,0.0
529,Anthony Lane,01500000000011,6,8.0
529,Anthony Lane,01500000000011,7,7.0
530,Karla Hall,01500000000012,1,5.0
530,Karla Hall,01500000000012,2,4.0
530,Karla Hall,01500000000012,3,2.0
530,Karla Hall,01500000000012,4,5.0
530,Karla Hall,01500000000012,5,2.0
530,Karla Hall,01500000000012,6,4.0
530,Karla Hall,01500000000012,7,3.0
531,Alan Schwartz,01500000000013,1,5.0
531,Alan Schwartz,01500000000013,2,9.0
531,Alan Schwartz,01500000000013,3,5.0
531,Alan Schwartz,01500000000013,4,7.0
531,Alan Schwartz,01500000000013,5,6.0
531,Alan Schwartz,01500000000013,6,4.0
531,Alan Schwartz,01500000000013,7,3.0
532,Jason Alexander,01500000000014,1,7.0
532,Jason Alexander,01500000000014,2,5.0
532,Jason Alexander,01500000000014,3,5.0
532,Jason Alexander,01500000000014,4,3.0
532,Jason Alexander,01500000000014,5,4.0
532,Jason Alexander,01500000000014,6,4.0
532,Jason Alexander,01500000000014,7,6.0
533,Dean Maxwell,01500000000015,1,6.0
533,Dean Maxwell,01500000000015,2,6.0
533,Dean Maxwell,01500000000015,3,5.0
533,Dean Maxwell,01500000000015,4,6.0
533,Dean Maxwell,01500000000015,5,2.0
533,Dean Maxwell,01500000000015,6,6.0
533,Dean Maxwell,01500000000015,7,3.0
534,Christina Huerta,01500000000016,1,3.0
534,Christina Huerta,01500000000016,2,6.0
534,Christina Huerta,01500000000016,3,2.0
534,Christina Huerta,01500000000016,4,5.0
534,Christina Huerta,01500000000016,5,4.0
534,Christina Huerta,01500000000016,6,3.0
534,Christina Huerta,01500000000016,7,6.0
535,Judith Strickland,01500000000017,1,4.0
535,Judith Strickland,01500000000017,2,4.0
535,Judith Strickland,01500000000017,3,5.0
535,Judith Strickland,01500000000017,4,8.0
535,Judith Strickland,01500000000017,5,3.0
535,Judith Strickland,01500000000017,6,4.0
535,Judith Strickland,01500000000017,7,5.0
536,Megan Bradley,01500000000018,1,7.0
536,Megan Bradley,01500000000018,2,4.0
536,Megan Bradley,01500000000018,3,4.0
536,Megan Bradley,01500000000018,4,8.0
536,Megan Bradley,01500000000018,5,4.0
536,Megan Bradley,01500000000018,6,7.0
536,Megan Bradley,01500000000018,7,4.0
537,Angela Austin,01500000000019,1,4.0
537,Angela Austin,01500000000019,2,7.0
537,Angela Austin,01500000000019,3,5.0
537,Angela Austin,01500000000019,4,5.0
537,Angela Austin,01500000000019,5,8.0
537,Angela Austin,01500000000019,6,6.0
537,Angela Austin,01500000000019,7,2.0
538,Teresa Frederick,01500000000020,1,5.0
538,Teresa Frederick,01500000000020,2,7.0
538,Teresa Frederick,01500000000020,3,5.0
538,Teresa Frederick,01500000000020,4,3.0
538,Teresa Frederick,01500000000020,5,5.0
538,Teresa Frederick,01500000000020,6,7.0
538,Teresa Frederick,01500000000020,7,5.0
539,Brittany Lee,01500000000021,1,2.0
539,Brittany Lee,01500000000021,2,4.0
539,Brittany Lee,01500000000021,3,6.0
539,Brittany Lee,01500000000021,4,4.0
539,Brittany Lee,01500000000021,5,4.0
539,Brittany Lee,01500000000021,6,3.0
539,Brittany Lee,01500000000021,7,3.0
540,Abigail Alvarado,01500000000022,1,8.0
540,Abigail Alvarado,01500000000022,2,5.0
540,Abigail Alvarado,01500000000022,3,5.0
540,Abigail Alvarado,01500000000022,4,7.0
540,Abigail Alvarado,01500000000022,5,5.0
540,Abigail Alvarado,01500000000022,6,4.0
540,Abigail Alvarado,01500000000022,7,6.0
541,Alexis Fletcher,01500000000023,1,4.0
541,Alexis Fletcher,01500000000023,2,6.0
541,Alexis Fletcher,01500000000023,3,7.0
541,Alexis Fletcher,01500000000023,4,5.0
541,Alexis Fletcher,01500000000023,5,4.0
541,Alexis Fletcher,01500000000023,6,8.0
541,Alexis Fletcher,01500000000023,7,4.0
542,Thomas Melton,01500000000024,1,3.0
542,Thomas Melton,01500000000024,2,2.0
542,Thomas Melton,01500000000024,3,5.0
542,Thomas Melton,01500000000024,4,6.0
542,Thomas Melton,01500000000024,5,2.0
542,Thomas Melton,01500000000024,6,7.0
542,Thomas Melton,01500000000024,7,3.0
543,Diana Charles,01500000000025,1,4.0
543,Diana Charles,01500000000025,2,8.0
543,Diana Charles,01500000000025,3,5.0
543,Diana Charles,01500000000025,4,3.0
543,Diana Charles,01500000000025,5,3.0
543,Diana Charles,01500000000025,6,8.0
543,Diana Charles,01500000000025,7,6.0
544,Aaron Alvarado,01500000000026,1,2.0
544,Aaron Alvarado,01500000000026,2,3.0
544,Aaron Alvarado,01500000000026,3,8.0
544,Aaron Alvarado,01500000000026,4,5.0
544,Aaron Alvarado,01500000000026,5,5.0
544,Aaron Alvarado,01500000000026,6,3.0
544,Aaron Alvarado,01500000000026,7,6.0
545,Laura Caldwell,01500000000027,1,5.0
545,Laura Caldwell,01500000000027,2,6.0
545,Laura Caldwell,01500000000027,3,2.0
545,Laura Caldwell,01500000000027,4,4.0
545,Laura Caldwell,01500000000027,5,1.0
545,Laura Caldwell,01500000000027,6,5.0
545,Laura Caldwell,01500000000027,7,4.0
546,Olivia Parker,01500000000028,1,5.0
546,Olivia Parker,01500000000028,2,6.0
546,Olivia Parker,01500000000028,3,5.0
546,Olivia Parker,01500000000028,4,2.0
546,Olivia Parker,01500000000028,5,7.0
546,Olivia Parker,01500000000028,6,6.0
546,Olivia Parker,01500000000028,7,3.0
547,Matthew Warner,01500000000029,1,6.0
547,Matthew Warner,01500000000029,2,4.0
547,Matthew Warner,01500000000029,3,2.0
547,Matthew Warner,01500000000029,4,4.0
547,Matthew Warner,01500000000029,5,9.0
547,Matthew Warner,01500000000029,6,6.0
547,Matthew Warner,01500000000029,7,3.0
548,Deborah Boone,01500000000030,1,7.0
548,Deborah Boone,01500000000030,2,8.0
548,Deborah Boone,01500000000030,3,7.0
548,Deborah Boone,01500000000030,4,7.0
548,Deborah Boone,01500000000030,5,6.0
548,Deborah Boone,01500000000030,6,3.0
548,Deborah Boone,01500000000030,7,4.0
549,Anthony Lewis,01500000000031,1,5.0
549,Anthony Lewis,01500000000031,2,4.0
549,Anthony Lewis,01500000000031,3,8.0
549,Anthony Lewis,01500000000031,4,5.0
549,Anthony Lewis,01500000000031,5,6.0
549,Anthony Lewis,01500000000031,6,5.0
549,Anthony Lewis,01500000000031,7,7.0
