id_siswa,nama,nrp,id_mapel,score
297,Robert Walsh,00900000000001,1,6.0
297,Robert Walsh,00900000000001,2,6.0
297,Robert Walsh,00900000000001,3,5.0
297,Robert Walsh,00900000000001,4,5.0
297,Robert Walsh,00900000000001,5,6.0
297,Robert Walsh,00900000000001,6,6.0
297,Robert Walsh,00900000000001,7,4.0
298,Thomas Page,00900000000002,1,6.0
298,Thomas Page,00900000000002,2,4.0
298,Thomas Page,00900000000002,3,5.0
298,Thomas Page,00900000000002,4,3.0
298,Thomas Page,00900000000002,5,3.0
298,Thomas Page,00900000000002,6,7.0
298,Thomas Page,00900000000002,7,4.0
299,Scott Holt,00900000000003,1,4.0
299,Scott Holt,00900000000003,2,6.0
299,Scott Holt,00900000000003,3,7.0
299,Scott Holt,00900000000003,4,3.0
299,Scott Holt,00900000000003,5,5.0
299,Scott Holt,00900000000003,6,2.0
299,Scott Holt,00900000000003,7,2.0
300,Kevin Jackson DDS,00900000000004,1,3.0
300,Kevin Jackson DDS,00900000000004,2,4.0
300,Kevin Jackson DDS,00900000000004,3,5.0
300,Kevin Jackson DDS,00900000000004,4,6.0
300,Kevin Jackson DDS,00900000000004,5,8.0
300,Kevin Jackson DDS,00900000000004,6,9.0
300,Kevin Jackson DDS,00900000000004,7,5.0
301,Steven Baker,00900000000005,1,5.0
301,Steven Baker,00900000000005,2,7.0
301,Steven Baker,00900000000005,3,4.0
301,Steven Baker,00900000000005,4,5.0
301,Steven Baker,00900000000005,5,5.0
301,Steven Baker,00900000000005,6,5.0
301,Steven Baker,00900000000005,7,5.0
302,Brenda James,00900000000006,1,5.0
302,Brenda James,00900000000006,2,8.0
302,Brenda James,00900000000006,3,9.0
302,Brenda James,00900000000006,4,2.0
302,Brenda James,00900000000006,5,6.0
302,Brenda James,00900000000006,6,7.0
302,Brenda James,00900000000006,7,6.0
303,Jeffrey Bradley,00900000000007,1,7.0
303,Jeffrey Bradley,00900000000007,2,9.0
303,Jeffrey Bradley,00900000000007,3,8.0
303,Jeffrey Bradley,00900000000007,4,6.0
303,Jeffrey Bradley,00900000000007,5,7.0
303,Jeffrey Bradley,00900000000007,6,5.0
303,Jeffrey Bradley,00900000000007,7,2.0
304,Morgan Rivera,00900000000008,1,6.0
304,Morgan Rivera,00900000000008,2,6.0
304,Morgan Rivera,00900000000008,3,3.0
304,Morgan Rivera,00900000000008,4,6.0
304,Morgan Rivera,00900000000008,5,7.0
304,Morgan Rivera,00900000000008,6,6.0
304,Morgan Rivera,00900000000008,7,9.0
305,Debra Ramos,00900000000009,1,0.0
305,Debra Ramos,00900000000009,2,7.0
305,Debra Ramos,00900000000009,3,6.0
305,Debra Ramos,00900000000009,4,4.0
305,Debra Ramos,00900000000009,5,3.0
305,Debra Ramos,00900000000009,6,5.0
305,Debra Ramos,00900000000009,7,4.0
306,Michael Hess,00900000000010,1,2.0
306,Michael Hess,00900000000010,2,6.0
306,Michael Hess,00900000000010,3,5.0
306,Michael Hess,00900000000010,4,5.0
306,Michael Hess,00900000000010,5,5.0
306,Michael Hess,00900000000010,6,2.0
306,Michael Hess,00900000000010,7,7.0
307,Roger Silva,00900000000011,1,2.0
307,Roger Silva,00900000000011,2,2.0
307,Roger Silva,00900000000011,3,3.0
307,Roger Silva,00900000000011,4,8.0
307,Roger Silva,00900000000011,5,3.0
307,Roger Silva,00900000000011,6,3.0
307,Roger Silva,00900000000011,7,3.0
308,Rebecca Nichols,00900000000012,1,3.0
308,Rebecca Nichols,00900000000012,2,4.0
308,Rebecca Nichols,00900000000012,3,1.0
308,Rebecca Nichols,00900000000012,4,6.0
308,Rebecca Nichols,00900000000012,5,7.0
308,Rebecca Nichols,00900000000012,6,5.0
308,Rebecca Nichols,00900000000012,7,7.0
309,Mary Guzman,00900000000013,1,5.0
309,Mary Guzman,00900000000013,2,1.0
309,Mary Guzman,00900000000013,3,5.0
309,Mary Guzman,00900000000013,4,7.0
309,Mary Guzman,00900000000013,5,3.0
309,Mary Guzman,00900000000013,6,1.0
309,Mary Guzman,00900000000013,7,7.0
310,Nicholas Williamson,00900000000014,1,5.0
310,Nicholas Williamson,00900000000014,2,5.0
310,Nicholas Williamson,00900000000014,3,9.0
310,Nicholas Williamson,00900000000014,4,6.0
310,Nicholas Williamson,00900000000014,5,3.0
310,Nicholas Williamson,00900000000014,6,7.0
310,Nicholas Williamson,00900000000014,7,3.0
311,John Houston,00900000000015,1,4.0
311,John Houston,00900000000015,2,8.0
311,John Houston,00900000000015,3,7.0
311,John Houston,00900000000015,4,6.0
311,John Houston,00900000000015,5,8.0
311,John Houston,00900000000015,6,7.0
311,John Houston,00900000000015,7,8.0
312,Mary Stewart,00900000000016,1,3.0
312,Mary Stewart,00900000000016,2,7.0
312,Mary Stewart,00900000000016,3,5.0
312,Mary Stewart,00900000000016,4,3.0
312,Mary Stewart,00900000000016,5,7.0
312,Mary Stewart,00900000000016,6,4.0
312,Mary Stewart,00900000000016,7,4.0
313,Joseph Johnston,00900000000017,1,4.0
313,Joseph Johnston,00900000000017,2,7.0
313,Joseph Johnston,00900000000017,3,5.0
313,Joseph Johnston,00900000000017,4,3.0
313,Joseph Johnston,00900000000017,5,6.0
313,Joseph Johnston,00900000000017,6,5.0
313,Joseph Johnston,00900000000017,7,4.0
314,Crystal Best,00900000000018,1,3.0
314,Crystal Best,00900000000018,2,6.0
314,Crystal Best,00900000000018,3,4.0
314,Crystal Best,00900000000018,4,6.0
314,Crystal Best,00900000000018,5,5.0
314,Crystal Best,00900000000018,6,5.0
314,Crystal Best,00900000000018,7,8.0
315,James Moore PhD,00900000000019,1,8.0
315,James Moore PhD,00900000000019,2,4.0
315,James Moore PhD,00900000000019,3,6.0
315,James Moore PhD,00900000000019,4,2.0
315,James Moore PhD,00900000000019,5,6.0
315,James Moore PhD,00900000000019,6,5.0
315,James Moore PhD,00900000000019,7,3.0
316,Julie Murray,00900000000020,1,2.0
316,Julie Murray,00900000000020,2,2.0
316,Julie Murray,00900000000020,3,4.0
316,Julie Murray,00900000000020,4,4.0
