id_siswa,nama,nrp,id_mapel,score
371,Mr. Matthew Kelly,01100000000001,1,7.0
371,Mr. Matthew Kelly,01100000000001,2,5.0
371,Mr. Matthew Kelly,01100000000001,3,4.0
371,Mr. Matthew Kelly,01100000000001,4,5.0
371,Mr. Matthew Kelly,01100000000001,5,4.0
371,Mr. Matthew Kelly,01100000000001,6,1.0
371,Mr. Matthew Kelly,01100000000001,7,5.0
372,Holly Velez,01100000000002,1,6.0
372,Holly Velez,01100000000002,2,5.0
372,Holly Velez,01100000000002,3,6.0
372,Holly Velez,01100000000002,4,4.0
372,Holly Velez,01100000000002,5,2.0
372,Holly Velez,01100000000002,6,7.0
372,Holly Velez,01100000000002,7,8.0
373,Robert Pineda,01100000000003,1,2.0
373,Robert Pineda,01100000000003,2,8.0
373,Robert Pineda,01100000000003,3,9.0
373,Robert Pineda,01100000000003,4,5.0
373,Robert Pineda,01100000000003,5,5.0
373,Robert Pineda,01100000000003,6,5.0
373,Robert Pineda,01100000000003,7,7.0
374,Patrick Cohen,01100000000004,1,3.0
374,Patrick Cohen,01100000000004,2,7.0
374,Patrick Cohen,01100000000004,3,5.0
374,Patrick Cohen,01100000000004,4,5.0
374,Patrick Cohen,01100000000004,5,7.0
374,Patrick Cohen,01100000000004,6,7.0
374,Patrick Cohen,01100000000004,7,5.0
375,David Morales,01100000000005,1,9.0
375,David Morales,01100000000005,2,4.0
375,David Morales,01100000000005,3,5.0
375,David Morales,01100000000005,4,6.0
375,David Morales,01100000000005,5,6.0
375,David Morales,01100000000005,6,6.0
375,David Morales,01100000000005,7,3.0
376,Linda Gomez,01100000000006,1,2.0
376,Linda Gomez,01100000000006,2,7.0
376,Linda Gomez,01100000000006,3,5.0
376,Linda Gomez,01100000000006,4,3.0
376,Linda Gomez,01100000000006,5,3.0
376,Linda Gomez,01100000000006,6,5.0
376,Linda Gomez,01100000000006,7,8.0
377,Joseph Waters,01100000000007,1,4.0
377,Joseph Waters,01100000000007,2,6.0
377,Joseph Waters,01100000000007,3,2.0
377,Joseph Waters,01100000000007,4,2.0
377,Joseph Waters,01100000000007,5,5.0
377,Joseph Waters,01100000000007,6,2.0
377,Joseph Waters,01100000000007,7,3.0
378,Michael Johnson,01100000000008,1,6.0
378,Michael Johnson,01100000000008,2,3.0
378,Michael Johnson,01100000000008,3,5.0
378,Michael Johnson,01100000000008,4,5.0
378,Michael Johnson,01100000000008,5,7.0
378,Michael Johnson,01100000000008,6,5.0
378,Michael Johnson,01100000000008,7,3.0
379,Austin Beasley,01100000000009,1,8.0
379,Austin Beasley,01100000000009,2,5.0
379,Austin Beasley,01100000000009,3,3.0
379,Austin Beasley,01100000000009,4,5.0
379,Austin Beasley,01100000000009,5,8.0
379,Austin Beasley,01100000000009,6,6.0
379,Austin Beasley,01100000000009,7,9.0
380,Andrew Cook,01100000000010,1,3.0
380,Andrew Cook,01100000000010,2,3.0
380,Andrew Cook,01100000000010,3,2.0
380,Andrew Cook,01100000000010,4,6.0
380,Andrew Cook,01100000000010,5,5.0
380,Andrew Cook,01100000000010,6,5.0
380,Andrew Cook,01100000000010,7,6.0
381,Catherine Murphy,01100000000011,1,6.0
381,Catherine Murphy,01100000000011,2,7.0
381,Catherine Murphy,01100000000011,3,9.0
381,Catherine Murphy,01100000000011,4,5.0
381,Catherine Murphy,01100000000011,5,7.0
381,Catherine Murphy,01100000000011,6,1.0
381,Catherine Murphy,01100000000011,7,6.0
382,Jon Jefferson,01100000000012,1,5.0
382,Jon Jefferson,01100000000012,2,4.0
382,Jon Jefferson,01100000000012,3,4.0
382,Jon Jefferson,01100000000012,4,6.0
382,Jon Jefferson,01100000000012,5,6.0
382,Jon Jefferson,01100000000012,6,5.0
382,Jon Jefferson,01100000000012,7,6.0
383,John Jensen,01100000000013,1,3.0
383,John Jensen,01100000000013,2,6.0
383,John Jensen,01100000000013,3,6.0
383,John Jensen,01100000000013,4,8.0
383,John Jensen,01100000000013,5,6.0
383,John Jensen,01100000000013,6,7.0
383,John Jensen,01100000000013,7,6.0
384,Ryan Hutchinson,01100000000014,1,9.0
384,Ryan Hutchinson,01100000000014,2,5.0
384,Ryan Hutchinson,01100000000014,3,6.0
384,Ryan Hutchinson,01100000000014,4,8.0
384,Ryan Hutchinson,01100000000014,5,7.0
384,Ryan Hutchinson,01100000000014,6,5.0
384,Ryan Hutchinson,01100000000014,7,3.0
385,Nicole Mccarty,01100000000015,1,6.0
385,Nicole Mccarty,01100000000015,2,7.0
385,Nicole Mccarty,01100000000015,3,6.0
385,Nicole Mccarty,01100000000015,4,5.0
385,Nicole Mccarty,01100000000015,5,9.0
385,Nicole Mccarty,01100000000015,6,8.0
385,Nicole Mccarty,01100000000015,7,6.0
386,Laurie Branch,01100000000016,1,5.0
386,Laurie Branch,01100000000016,2,4.0
386,Laurie Branch,01100000000016,3,7.0
386,Laurie Branch,01100000000016,4,3.0
386,Laurie Branch,01100000000016,5,5.0
386,Laurie Branch,01100000000016,6,7.0
386,Laurie Branch,01100000000016,7,2.0
387,Benjamin Sanchez,01100000000017,1,5.0
387,Benjamin Sanchez,01100000000017,2,3.0
387,Benjamin Sanchez,01100000000017,3,5.0
387,Benjamin Sanchez,01100000000017,4,5.0
387,Benjamin Sanchez,01100000000017,5,2.0
387,Benjamin Sanchez,01100000000017,6,6.0
387,Benjamin Sanchez,01100000000017,7,3.0
388,John Cook,01100000000018,1,5.0
388,John Cook,01100000000018,2,8.0
388,John Cook,01100000000018,3,4.0
388,John Cook,01100000000018,4,3.0
388,John Cook,01100000000018,5,7.0
388,John Cook,01100000000018,6,8.0
388,John Cook,01100000000018,7,11.0
389,Christian Moore,01100000000019,1,6.0
389,Christian Moore,01100000000019,2,6.0
389,Christian Moore,01100000000019,3,5.0
389,Christian Moore,01100000000019,4,5.0
389,Christian Moore,01100000000019,5,6.0
389,Christian Moore,01100000000019,6,4.0
389,Christian Moore,01100000000019,7,3.0
390,Brian Diaz,01100000000020,1,4.0
390,Brian Diaz,01100000000020,2,5.0
390,Brian Diaz,01100000000020,3,6.0
390,Brian Diaz,01100000000020,4,3.0
390,Brian Diaz,01100000000020,5,6.0
390,Brian Diaz,01100000000020,6,1.0
390,Brian Diaz,01100000000020,7,6.0
391,Nicole Arnold,01100000000021,1,3.0
391,Nicole Arnold,01100000000021,2,5.0
391,Nicole Arnold,01100000000021,3,5.0
391,Nicole Arnold,01100000000021,4,5.0
391,Nicole Arnold,01100000000021,5,4.0
391,Nicole Arnold,01100000000021,6,6.0
391,Nicole Arnold,01100000000021,7,9.0
392,Joshua Snyder,01100000000022,1,6.0
392,Joshua Snyder,01100000000022,2,7.0
392,Joshua Snyder,01100000000022,3,4.0
392,Joshua Snyder,01100000000022,4,6.0
392,Joshua Snyder,01100000000022,5,6.0
392,Joshua Snyder,01100000000022,6,4.0
392,Joshua Snyder,01100000000022,7,6.0
393,Tiffany Walker,01100000000023,1,6.0
393,Tiffany Walker,01100000000023,2,5.0
393,Tiffany Walker,01100000000023,3,4.0
393,Tiffany Walker,01100000000023,4,3.0
393,Tiffany Walker,01100000000023,5,7.0
393,Tiffany Walker,01100000000023,6,10.0
393,Tiffany Walker,01100000000023,7,4.0
394,James Brooks,01100000000024,1,3.0
394,James Brooks,01100000000024,2,6.0
394,James Brooks,01100000000024,3,4.0
394,James Brooks,01100000000024,4,7.0
394,James Brooks,01100000000024,5,3.0
394,James Brooks,01100000000024,6,8.0
394,James Brooks,01100000000024,7,4.0
395,Christine Lee,01100000000025,1,1.0
395,Christine Lee,01100000000025,2,6.0
395,Christine Lee,01100000000025,3,7.0
395,Christine Lee,01100000000025,4,4.0
395,Christine Lee,01100000000025,5,5.0
395,Christine Lee,01100000000025,6,4.0
395,Christine Lee,01100000000025,7,7.0
396,Michael Wade,01100000000026,1,1.0
396,Michael Wade,01100000000026,2,2.0
396,Michael Wade,01100000000026,3,5.0
396,Michael Wade,01100000000026,4,6.0
396,Michael Wade,01100000000026,5,2.0
396,Michael Wade,01100000000026,6,5.0
396,Michael Wade,01100000000026,7,5.0
397,Matthew Reed,01100000000027,1,7.0
397,Matthew Reed,01100000000027,2,6.0
397,Matthew Reed,01100000000027,3,6.0
397,Matthew Reed,01100000000027,4,8.0
397,Matthew Reed,01100000000027,5,6.0
397,Matthew Reed,01100000000027,6,2.0
397,Matthew Reed,01100000000027,7,2.0
398,Michael Crawford,01100000000028,1,4.0
398,Michael Crawford,01100000000028,2,6.0
398,Michael Crawford,01100000000028,3,8.0
398,Michael Crawford,01100000000028,4,6.0
398,Michael Crawford,01100000000028,5,5.0
398,Michael Crawford,01100000000028,6,8.0
398,Michael Crawford,01100000000028,7,6.0
399,Michelle Pham,01100000000029,1,2.0
399,Michelle Pham,01100000000029,2,9.0
399,Michelle Pham,01100000000029,3,5.0
399,Michelle Pham,01100000000029,4,7.0
399,Michelle Pham,01100000000029,5,5.0
399,Michelle Pham,01100000000029,6,2.0
399,Michelle Pham,01100000000029,7,3.0
400,Eric Ramirez,01100000000030,1,4.0
400,Eric Ramirez,01100000000030,2,2.0
400,Eric Ramirez,01100000000030,3,4.0
400,Eric Ramirez,01100000000030,4,3.0
400,Eric Ramirez,01100000000030,5,6.0
400,Eric Ramirez,01100000000030,6,7.0
400,Eric Ramirez,01100000000030,7,10.0
401,Katie Petersen,01100000000031,1,3.0
401,Katie Petersen,01100000000031,2,3.0
401,Katie Petersen,01100000000031,3,3.0
401,Katie Petersen,01100000000031,4,6.0
401,Katie Petersen,01100000000031,5,6.0
401,Katie Petersen,01100000000031,6,5.0
401,Katie Petersen,01100000000031,7,4.0
402,Robert Anderson,01100000000032,1,3.0
402,Robert Anderson,01100000000032,2,3.0
402,Robert Anderson,01100000000032,3,6.0
402,Robert Anderson,01100000000032,4,4.0
402,Robert Anderson,01100000000032,5,5.0
402,Robert Anderson,01100000000032,6,3.0
402,Robert Anderson,01100000000032,7,7.0
403,Joseph Smith,01100000000033,1,8.0
403,Joseph Smith,01100000000033,2,4.0
403,Joseph Smith,01100000000033,3,6.0
403,Joseph Smith,01100000000033,4,5.0
403,Joseph Smith,01100000000033,5,5.0
403,Joseph Smith,01100000000033,6,5.0
403,Joseph Smith,01100000000033,7,1.0
404,Stephanie Keller,01100000000034,1,3.0
404,Stephanie Keller,01100000000034,2,6.0
404,Stephanie Keller,01100000000034,3,2.0
404,Stephanie Keller,01100000000034,4,6.0
404,Stephanie Keller,01100000000034,5,4.0
404,Stephanie Keller,01100000000034,6,4.0
404,Stephanie Keller,01100000000034,7,3.0
405,Benjamin Lane,01100000000035,1,6.0
405,Benjamin Lane,01100000000035,2,5.0
405,Benjamin Lane,01100000000035,3,6.0
405,Benjamin Lane,01100000000035,4,5.0
405,Benjamin Lane,01100000000035,5,7.0
405,Benjamin Lane,01100000000035,6,6.0
405,Benjamin Lane,01100000000035,7,3.0
406,Christine Thomas,01100000000036,1,5.0
406,Christine Thomas,01100000000036,2,4.0
406,Christine Thomas,01100000000036,3,5.0
406,Christine Thomas,01100000000036,4,7.0
406,Christine Thomas,01100000000036,5,6.0
406,Christine Thomas,01100000000036,6,8.0
406,Christine Thomas,01100000000036,7,3.0
407,Kristen Moore,01100000000037,1,9.0
407,Kristen Moore,01100000000037,2,7.0
407,Kristen Moore,01100000000037,3,4.0
407,Kristen Moore,01100000000037,4,5.0
407,Kristen Moore,01100000000037,5,6.0
407,Kristen Moore,01100000000037,6,3.0
407,Kristen Moore,01100000000037,7,8.0
