id_siswa,nama,nrp,id_mapel,score
926,Michael Ramirez,02600000000001,1,7.0
926,Michael Ramirez,02600000000001,2,5.0
926,Michael Ramirez,02600000000001,3,5.0
926,Michael Ramirez,02600000000001,4,3.0
926,Michael Ramirez,02600000000001,5,5.0
926,Michael Ramirez,02600000000001,6,4.0
926,Michael Ramirez,02600000000001,7,4.0
927,Frank Smith,02600000000002,1,5.0
927,Frank Smith,02600000000002,2,9.0
927,Frank Smith,02600000000002,3,5.0
927,Frank Smith,02600000000002,4,2.0
927,Frank Smith,02600000000002,5,6.0
927,Frank Smith,02600000000002,6,8.0
927,Frank Smith,02600000000002,7,7.0
928,John King,02600000000003,1,7.0
928,John King,02600000000003,2,3.0
928,John King,02600000000003,3,7.0
928,John King,02600000000003,4,6.0
928,John King,02600000000003,5,7.0
928,John King,02600000000003,6,4.0
928,John King,02600000000003,7,8.0
929,Shannon Montes,02600000000004,1,6.0
929,Shannon Montes,02600000000004,2,6.0
929,Shannon Montes,02600000000004,3,6.0
929,Shannon Montes,02600000000004,4,6.0
929,Shannon Montes,02600000000004,5,5.0
929,Shannon Montes,02600000000004,6,4.0
929,Shannon Montes,02600000000004,7,5.0
930,Olivia Smith,02600000000005,1,5.0
930,Olivia Smith,02600000000005,2,6.0
930,Olivia Smith,02600000000005,3,6.0
930,Olivia Smith,02600000000005,4,3.0
930,Olivia Smith,02600000000005,5,5.0
930,Olivia Smith,02600000000005,6,6.0
930,Olivia Smith,02600000000005,7,4.0
931,Jason Gonzales,02600000000006,1,3.0
931,Jason Gonzales,02600000000006,2,3.0
931,Jason Gonzales,02600000000006,3,5.0
931,Jason Gonzales,02600000000006,4,2.0
931,Jason Gonzales,02600000000006,5,4.0
931,Jason Gonzales,02600000000006,6,5.0
931,Jason Gonzales,02600000000006,7,7.0
932,Christy Hudson,02600000000007,1,4.0
932,Christy Hudson,02600000000007,2,3.0
932,Christy Hudson,02600000000007,3,4.0
932,Christy Hudson,02600000000007,4,4.0
932,Christy Hudson,02600000000007,5,4.0
932,Christy Hudson,02600000000007,6,12.0
932,Christy Hudson,02600000000007,7,4.0
933,Donald Brown,02600000000008,1,2.0
933,Donald Brown,02600000000008,2,5.0
933,Donald Brown,02600000000008,3,6.0
933,Donald Brown,02600000000008,4,8.0
933,Donald Brown,02600000000008,5,5.0
933,Donald Brown,02600000000008,6,5.0
933,Donald Brown,02600000000008,7,8.0
934,Brandi Orr,02600000000009,1,8.0
934,Brandi Orr,02600000000009,2,4.0
934,Brandi Orr,02600000000009,3,4.0
934,Brandi Orr,02600000000009,4,3.0
934,Brandi Orr,02600000000009,5,7.0
934,Brandi Orr,02600000000009,6,8.0
934,Brandi Orr,02600000000009,7,4.0
935,William Barrett,02600000000010,1,4.0
935,William Barrett,02600000000010,2,3.0
935,William Barrett,02600000000010,3,7.0
935,William Barrett,02600000000010,4,7.0
935,William Barrett,02600000000010,5,5.0
935,William Barrett,02600000000010,6,5.0
935,William Barrett,02600000000010,7,6.0
936,Jeremy Foster,02600000000011,1,5.0
936,Jeremy Foster,02600000000011,2,3.0
936,Jeremy Foster,02600000000011,3,3.0
936,Jeremy Foster,02600000000011,4,4.0
936,Jeremy Foster,02600000000011,5,4.0
936,Jeremy Foster,02600000000011,6,3.0
936,Jeremy Foster,02600000000011,7,3.0
937,Jason Long,02600000000012,1,9.0
937,Jason Long,02600000000012,2,8.0
937,Jason Long,02600000000012,3,5.0
937,Jason Long,02600000000012,4,4.0
937,Jason Long,02600000000012,5,4.0
937,Jason Long,02600000000012,6,4.0
937,Jason Long,02600000000012,7,3.0
938,Matthew Randolph,02600000000013,1,9.0
938,Matthew Randolph,02600000000013,2,5.0
938,Matthew Randolph,02600000000013,3,2.0
938,Matthew Randolph,02600000000013,4,4.0
938,Matthew Randolph,02600000000013,5,9.0
938,Matthew Randolph,02600000000013,6,3.0
938,Matthew Randolph,02600000000013,7,8.0
939,Stephen Scott,02600000000014,1,5.0
939,Stephen Scott,02600000000014,2,4.0
939,Stephen Scott,02600000000014,3,3.0
939,Stephen Scott,02600000000014,4,2.0
939,Stephen Scott,02600000000014,5,4.0
939,Stephen Scott,02600000000014,6,3.0
939,Stephen Scott,02600000000014,7,4.0
940,Tina Jacobs,02600000000015,1,4.0
940,Tina Jacobs,02600000000015,2,5.0
940,Tina Jacobs,02600000000015,3,1.0
940,Tina Jacobs,02600000000015,4,6.0
940,Tina Jacobs,02600000000015,5,2.0
940,Tina Jacobs,02600000000015,6,6.0
940,Tina Jacobs,02600000000015,7,4.0
941,Larry Cook,02600000000016,1,7.0
941,Larry Cook,02600000000016,2,5.0
941,Larry Cook,02600000000016,3,5.0
941,Larry Cook,02600000000016,4,9.0
941,Larry Cook,02600000000016,5,6.0
941,Larry Cook,02600000000016,6,6.0
941,Larry Cook,02600000000016,7,5.0
942,Mrs. Crystal Robbins,02600000000017,1,7.0
942,Mrs. Crystal Robbins,02600000000017,2,7.0
942,Mrs. Crystal Robbins,02600000000017,3,5.0
942,Mrs. Crystal Robbins,02600000000017,4,2.0
942,Mrs. Crystal Robbins,02600000000017,5,7.0
942,Mrs. Crystal Robbins,02600000000017,6,2.0
942,Mrs. Crystal Robbins,02600000000017,7,7.0
943,Kimberly Morris,02600000000018,1,6.0
943,Kimberly Morris,02600000000018,2,5.0
943,Kimberly Morris,02600000000018,3,5.0
943,Kimberly Morris,02600000000018,4,6.0
943,Kimberly Morris,02600000000018,5,5.0
943,Kimberly Morris,02600000000018,6,6.0
943,Kimberly Morris,02600000000018,7,6.0
944,Deborah Hernandez,02600000000019,1,6.0
944,Deborah Hernandez,02600000000019,2,4.0
944,Deborah Hernandez,02600000000019,3,4.0
944,Deborah Hernandez,02600000000019,4,4.0
944,Deborah Hernandez,02600000000019,5,3.0
944,Deborah Hernandez,02600000000019,6,3.0
944,Deborah Hernandez,02600000000019,7,4.0
945,John Gill,02600000000020,1,6.0
945,John Gill,02600000000020,2,5.0
945,John Gill,02600000000020,3,6.0
945,John Gill,02600000000020,4,4.0
945,John Gill,02600000000020,5,2.0
945,John Gill,02600000000020,6,5.0
945,John Gill,02600000000020,7,3.0
946,Ryan Strong,02600000000021,1,6.0
946,Ryan Strong,02600000000021,2,5.0
946,Ryan Strong,02600000000021,3,6.0
946,Ryan Strong,02600000000021,4,7.0
946,Ryan Strong,02600000000021,5,3.0
946,Ryan Strong,02600000000021,6,3.0
946,Ryan Strong,02600000000021,7,5.0
