id_siswa,nama,nrp,id_mapel,score
1370,Brian Weaver,03800000000001,1,7.0
1370,Brian Weaver,03800000000001,2,4.0
1370,Brian Weaver,03800000000001,3,3.0
1370,Brian Weaver,03800000000001,4,6.0
1370,Brian Weaver,03800000000001,5,3.0
1370,Brian Weaver,03800000000001,6,4.0
1370,Brian Weaver,03800000000001,7,6.0
1371,David Wells,03800000000002,1,5.0
1371,David Wells,03800000000002,2,5.0
1371,David Wells,03800000000002,3,5.0
1371,David Wells,03800000000002,4,6.0
1371,David Wells,03800000000002,5,5.0
1371,David Wells,03800000000002,6,8.0
1371,David Wells,03800000000002,7,8.0
1372,Erik Pham,03800000000003,1,9.0
1372,Erik Pham,03800000000003,2,4.0
1372,Erik Pham,03800000000003,3,3.0
1372,Erik Pham,03800000000003,4,8.0
1372,Erik Pham,03800000000003,5,3.0
1372,Erik Pham,03800000000003,6,7.0
1372,Erik Pham,03800000000003,7,8.0
1373,Michael Contreras,03800000000004,1,6.0
1373,Michael Contreras,03800000000004,2,5.0
1373,Michael Contreras,03800000000004,3,5.0
1373,Michael Contreras,03800000000004,4,4.0
1373,Michael Contreras,03800000000004,5,7.0
1373,Michael Contreras,03800000000004,6,5.0
1373,Michael Contreras,03800000000004,7,4.0
1374,William Butler,03800000000005,1,5.0
1374,William Butler,03800000000005,2,6.0
1374,William Butler,03800000000005,3,4.0
1374,William Butler,03800000000005,4,5.0
1374,William Butler,03800000000005,5,8.0
1374,William Butler,03800000000005,6,6.0
1374,William Butler,03800000000005,7,4.0
1375,Cory Powell,03800000000006,1,6.0
1375,Cory Powell,03800000000006,2,4.0
1375,Cory Powell,03800000000006,3,6.0
1375,Cory Powell,03800000000006,4,4.0
1375,Cory Powell,03800000000006,5,4.0
1375,Cory Powell,03800000000006,6,7.0
1375,Cory Powell,03800000000006,7,6.0
1376,Melissa Griffin,03800000000007,1,4.0
1376,Melissa Griffin,03800000000007,2,2.0
1376,Melissa Griffin,03800000000007,3,4.0
1376,Melissa Griffin,03800000000007,4,5.0
1376,Melissa Griffin,03800000000007,5,6.0
1376,Melissa Griffin,03800000000007,6,4.0
1376,Melissa Griffin,03800000000007,7,6.0
1377,Jeff Park,03800000000008,1,5.0
1377,Jeff Park,03800000000008,2,4.0
1377,Jeff Park,03800000000008,3,5.0
1377,Jeff Park,03800000000008,4,6.0
1377,Jeff Park,03800000000008,5,3.0
1377,Jeff Park,03800000000008,6,3.0
1377,Jeff Park,03800000000008,7,7.0
1378,Misty Choi,03800000000009,1,6.0
1378,Misty Choi,03800000000009,2,6.0
1378,Misty Choi,03800000000009,3,4.0
1378,Misty Choi,03800000000009,4,3.0
1378,Misty Choi,03800000000009,5,5.0
1378,Misty Choi,03800000000009,6,4.0
1378,Misty Choi,03800000000009,7,6.0
1379,Alexis Wilkins,03800000000010,1,6.0
1379,Alexis Wilkins,03800000000010,2,7.0
1379,Alexis Wilkins,03800000000010,3,6.0
1379,Alexis Wilkins,03800000000010,4,4.0
1379,Alexis Wilkins,03800000000010,5,3.0
1379,Alexis Wilkins,03800000000010,6,7.0
1379,Alexis Wilkins,03800000000010,7,4.0
1380,Gregg Taylor,03800000000011,1,11.0
1380,Gregg Taylor,03800000000011,2,4.0
1380,Gregg Taylor,03800000000011,3,3.0
1380,Gregg Taylor,03800000000011,4,8.0
1380,Gregg Taylor,03800000000011,5,2.0
1380,Gregg Taylor,03800000000011,6,3.0
1380,Gregg Taylor,03800000000011,7,7.0
1381,Emily Leonard,03800000000012,1,2.0
1381,Emily Leonard,03800000000012,2,6.0
1381,Emily Leonard,03800000000012,3,7.0
1381,Emily Leonard,03800000000012,4,3.0
1381,Emily Leonard,03800000000012,5,5.0
1381,Emily Leonard,03800000000012,6,7.0
1381,Emily Leonard,03800000000012,7,3.0
1382,Meghan Evans,03800000000013,1,6.0
1382,Meghan Evans,03800000000013,2,4.0
1382,Meghan Evans,03800000000013,3,4.0
1382,Meghan Evans,03800000000013,4,3.0
1382,Meghan Evans,03800000000013,5,3.0
